time,wx (rad/s),wy (rad/s),wz (rad/s)
23.135286,-0.42,-4.02,0.76
23.140284,-0.44,-3.99,0.79
23.140995,-0.45,-3.95,0.82
23.142661,-0.46,-3.90,0.84
23.145139,-0.46,-3.83,0.87
23.148370,-0.47,-3.75,0.89
23.150077,-0.47,-3.66,0.91
23.152494,-0.47,-3.56,0.93
23.156554,-0.47,-3.46,0.94
23.158029,-0.47,-3.36,0.96
23.159981,-0.47,-3.26,0.97
23.162470,-0.47,-3.17,0.97
23.164883,-0.47,-3.09,0.98
23.168292,-0.47,-3.02,0.97
23.172885,-0.48,-2.96,0.97
23.173954,-0.49,-2.91,0.95
23.174921,-0.50,-2.87,0.94
23.178067,-0.51,-2.85,0.93
23.179623,-0.53,-2.83,0.91
23.182034,-0.54,-2.83,0.88
23.185135,-0.56,-2.82,0.86
23.189970,-0.58,-2.83,0.83
23.190944,-0.60,-2.84,0.80
23.192961,-0.62,-2.85,0.77
23.194638,-0.63,-2.87,0.75
23.196982,-0.64,-2.89,0.72
23.200358,-0.66,-2.91,0.70
23.202127,-0.66,-2.92,0.68
23.212795,-0.67,-2.94,0.66
23.213992,-0.68,-2.95,0.64
23.214409,-0.68,-2.95,0.62
23.214801,-0.67,-2.96,0.60
23.215211,-0.67,-2.95,0.58
23.216817,-0.66,-2.95,0.56
23.219241,-0.65,-2.95,0.54
23.227397,-0.64,-2.94,0.52
23.227930,-0.62,-2.94,0.51
23.228099,-0.61,-2.94,0.49
23.229400,-0.59,-2.93,0.47
23.231657,-0.56,-2.92,0.45
23.234345,-0.55,-2.92,0.42
23.236658,-0.52,-2.91,0.40
23.239228,-0.50,-2.89,0.38
23.241494,-0.48,-2.88,0.36
23.244111,-0.47,-2.86,0.35
23.246644,-0.45,-2.85,0.33
23.250082,-0.44,-2.84,0.31
23.251655,-0.42,-2.83,0.30
23.255368,-0.41,-2.83,0.28
23.256711,-0.41,-2.83,0.27
23.260930,-0.39,-2.84,0.25
23.261476,-0.39,-2.85,0.23
23.263626,-0.39,-2.87,0.22
23.267473,-0.38,-2.89,0.20
23.268655,-0.39,-2.92,0.19
23.272377,-0.39,-2.96,0.18
23.273627,-0.40,-3.01,0.16
23.276331,-0.41,-3.06,0.15
23.278877,-0.42,-3.11,0.15
23.281031,-0.44,-3.16,0.14
23.284548,-0.47,-3.22,0.14
23.287927,-0.50,-3.29,0.14
23.288561,-0.54,-3.36,0.15
23.292140,-0.59,-3.43,0.17
23.294420,-0.64,-3.50,0.19
23.295753,-0.69,-3.56,0.20
23.299308,-0.74,-3.62,0.23
23.300893,-0.78,-3.67,0.25
23.309492,-0.83,-3.70,0.28
23.310198,-0.87,-3.73,0.30
23.310562,-0.91,-3.75,0.32
23.310923,-0.94,-3.76,0.34
23.313595,-0.96,-3.76,0.35
23.317242,-0.98,-3.75,0.36
23.318037,-0.98,-3.73,0.37
23.325512,-0.98,-3.70,0.37
23.326216,-0.98,-3.67,0.37
23.326528,-0.96,-3.63,0.37
23.328464,-0.94,-3.57,0.37
23.330908,-0.91,-3.51,0.36
23.332753,-0.87,-3.43,0.36
23.336342,-0.82,-3.34,0.35
23.338080,-0.78,-3.23,0.35
23.340148,-0.73,-3.13,0.34
23.343115,-0.67,-3.01,0.33
23.346773,-0.61,-2.88,0.32
23.347636,-0.56,-2.75,0.31
23.351039,-0.49,-2.60,0.30
23.352972,-0.43,-2.45,0.29
23.355552,-0.37,-2.29,0.28
23.358271,-0.31,-2.13,0.27
23.361010,-0.25,-1.98,0.26
23.362494,-0.20,-1.83,0.25
23.366109,-0.14,-1.70,0.23
23.367572,-0.08,-1.58,0.22
23.371438,-0.01,-1.48,0.19
23.372297,0.06,-1.39,0.16
23.375180,0.15,-1.33,0.13
23.377377,0.26,-1.29,0.09
23.380091,0.40,-1.28,0.05
23.382228,0.57,-1.30,0.00
23.384972,0.76,-1.35,-0.05
23.387088,0.97,-1.44,-0.11
23.389936,1.19,-1.56,-0.18
23.392729,1.42,-1.71,-0.25
23.394607,1.62,-1.88,-0.33
23.397087,1.81,-2.06,-0.40
23.399685,1.97,-2.26,-0.45
23.402682,2.09,-2.45,-0.50
23.405226,2.16,-2.64,-0.53
23.407606,2.19,-2.80,-0.53
23.410440,2.18,-2.95,-0.52
23.411842,2.14,-3.07,-0.50
23.414686,2.05,-3.17,-0.46
23.417085,1.93,-3.22,-0.40
23.420199,1.77,-3.22,-0.34
23.422324,1.60,-3.17,-0.26
23.424726,1.41,-3.06,-0.18
23.426989,1.21,-2.90,-0.11
23.428974,1.02,-2.70,-0.05
23.431522,0.83,-2.47,0.02
23.434736,0.66,-2.22,0.10
23.437381,0.50,-1.96,0.17
23.439299,0.35,-1.69,0.25
23.441718,0.21,-1.43,0.32
23.444328,0.07,-1.18,0.39
23.446740,-0.07,-0.95,0.45
23.449104,-0.20,-0.73,0.51
23.451620,-0.33,-0.54,0.56
23.453868,-0.46,-0.37,0.59
23.456316,-0.58,-0.22,0.61
23.459035,-0.69,-0.11,0.62
23.461970,-0.79,-0.04,0.62
23.464348,-0.87,0.02,0.60
23.467014,-0.93,0.04,0.57
23.469721,-0.97,0.04,0.53
23.472245,-0.99,0.01,0.48
23.474089,-0.98,-0.05,0.44
23.475971,-0.95,-0.15,0.39
23.478904,-0.89,-0.28,0.35
23.481426,-0.82,-0.43,0.31
23.484686,-0.74,-0.60,0.26
23.486671,-0.66,-0.80,0.22
23.488989,-0.58,-1.03,0.19
23.491371,-0.49,-1.27,0.15
23.494082,-0.41,-1.50,0.12
23.495775,-0.34,-1.72,0.07
23.498282,-0.27,-1.92,0.04
23.502053,-0.21,-2.09,0.00
23.511925,-0.16,-2.23,-0.04
23.513201,-0.11,-2.34,-0.07
23.513924,-0.07,-2.43,-0.10
23.514606,-0.05,-2.48,-0.13
23.515267,-0.04,-2.50,-0.14
23.516133,-0.03,-2.50,-0.14
23.519587,-0.03,-2.48,-0.14
23.530116,-0.04,-2.43,-0.12
23.531024,-0.05,-2.37,-0.10
23.531332,-0.07,-2.30,-0.08
23.531687,-0.08,-2.20,-0.05
23.531985,-0.11,-2.10,-0.02
23.532829,-0.13,-1.99,0.01
23.535605,-0.16,-1.86,0.03
23.538691,-0.19,-1.74,0.05
23.540177,-0.21,-1.62,0.07
23.543250,-0.23,-1.50,0.10
23.545139,-0.25,-1.38,0.12
23.548508,-0.25,-1.27,0.15
23.550979,-0.26,-1.15,0.17
23.554651,-0.27,-1.02,0.18
23.555362,-0.27,-0.90,0.21
23.557586,-0.27,-0.78,0.22
23.559990,-0.27,-0.66,0.23
23.563350,-0.28,-0.56,0.24
23.565940,-0.29,-0.47,0.25
23.568466,-0.32,-0.41,0.25
23.570970,-0.35,-0.38,0.26
23.572883,-0.38,-0.37,0.26
23.575417,-0.42,-0.37,0.25
23.578419,-0.46,-0.40,0.25
23.580013,-0.50,-0.43,0.24
23.582676,-0.54,-0.47,0.23
23.584688,-0.58,-0.52,0.23
23.588645,-0.61,-0.57,0.22
23.589743,-0.65,-0.63,0.21
23.592854,-0.68,-0.68,0.20
23.594602,-0.71,-0.73,0.20
23.597281,-0.73,-0.76,0.19
23.599408,-0.75,-0.79,0.19
23.603184,-0.77,-0.81,0.20
23.612048,-0.78,-0.81,0.20
23.612900,-0.79,-0.80,0.21
23.613340,-0.80,-0.78,0.22
23.613673,-0.80,-0.74,0.23
23.615274,-0.80,-0.69,0.24
23.617918,-0.79,-0.63,0.26
23.628726,-0.79,-0.56,0.27
23.629561,-0.77,-0.49,0.28
23.630002,-0.76,-0.40,0.29
23.630345,-0.75,-0.31,0.30
23.630639,-0.73,-0.22,0.30
23.631964,-0.71,-0.12,0.31
23.634717,-0.68,-0.02,0.32
23.637679,-0.66,0.07,0.33
23.639756,-0.64,0.16,0.34
23.642584,-0.61,0.25,0.34
23.644697,-0.59,0.34,0.34
23.647073,-0.56,0.42,0.34
23.649911,-0.53,0.49,0.34
23.652098,-0.50,0.56,0.35
23.653971,-0.47,0.62,0.35
23.656351,-0.45,0.68,0.35
23.659207,-0.42,0.72,0.35
23.661731,-0.39,0.76,0.36
23.663973,-0.36,0.79,0.36
23.666707,-0.33,0.81,0.36
23.670063,-0.29,0.82,0.37
23.671500,-0.26,0.82,0.37
23.673586,-0.24,0.81,0.37
23.675936,-0.21,0.80,0.36
23.679286,-0.19,0.78,0.36
23.682584,-0.16,0.76,0.36
23.684468,-0.14,0.73,0.36
23.686731,-0.13,0.70,0.35
23.693768,-0.11,0.65,0.35
23.694163,-0.10,0.60,0.34
23.694360,-0.09,0.54,0.33
23.696026,-0.08,0.48,0.31
23.698957,-0.08,0.41,0.30
23.701688,-0.07,0.33,0.29
23.703478,-0.07,0.25,0.28
23.705820,-0.07,0.17,0.27
23.709217,-0.07,0.08,0.26
23.711397,-0.07,-0.01,0.25
23.713584,-0.07,-0.11,0.24
23.715573,-0.08,-0.20,0.23
23.721159,-0.09,-0.30,0.22
23.721603,-0.10,-0.41,0.21
23.723094,-0.11,-0.51,0.21
23.725657,-0.13,-0.62,0.21
23.728295,-0.14,-0.73,0.21
23.730327,-0.16,-0.83,0.20
23.732676,-0.18,-0.94,0.19
23.741734,-0.21,-1.05,0.19
23.742107,-0.23,-1.15,0.18
23.742241,-0.24,-1.26,0.17
23.742598,-0.26,-1.35,0.15
23.745285,-0.28,-1.46,0.13
23.748793,-0.28,-1.55,0.12
23.750947,-0.29,-1.65,0.10
23.753664,-0.29,-1.73,0.08
23.755244,-0.27,-1.82,0.05
23.757859,-0.26,-1.91,0.03
23.760436,-0.23,-1.98,0.01
23.763779,-0.19,-2.03,-0.01
23.765818,-0.14,-2.07,-0.03
23.767836,-0.09,-2.08,-0.05
23.770756,-0.02,-2.06,-0.07
23.772690,0.04,-2.00,-0.09
23.774940,0.10,-1.90,-0.12
23.777393,0.16,-1.76,-0.15
23.780537,0.21,-1.57,-0.18
23.783077,0.24,-1.36,-0.20
23.785304,0.27,-1.11,-0.22
23.787443,0.30,-0.85,-0.23
23.790025,0.30,-0.58,-0.24
23.792228,0.31,-0.32,-0.24
23.794466,0.30,-0.09,-0.24
23.798196,0.28,0.12,-0.23
23.800837,0.25,0.30,-0.22
23.803401,0.20,0.48,-0.20
23.805829,0.16,0.63,-0.17
23.807124,0.12,0.77,-0.15
23.809682,0.08,0.88,-0.13
23.812478,0.05,0.97,-0.11
23.815218,0.02,1.04,-0.10
23.816738,0.00,1.11,-0.08
23.825001,-0.01,1.18,-0.06
23.825919,-0.01,1.24,-0.05
23.826265,-0.01,1.29,-0.03
23.826624,0.00,1.35,-0.01
23.829839,0.01,1.39,0.01
23.832407,0.03,1.41,0.04
23.835144,0.05,1.42,0.06
23.853481,0.06,1.41,0.08
23.854287,0.07,1.40,0.10
23.854647,0.08,1.39,0.12
23.854990,0.10,1.37,0.13
23.855319,0.11,1.34,0.13
23.855634,0.11,1.32,0.13
23.855939,0.11,1.30,0.12
23.856251,0.11,1.28,0.09
23.856717,0.11,1.25,0.07
23.859244,0.11,1.23,0.05
23.861708,0.10,1.20,0.01
23.865234,0.09,1.16,-0.01
23.867484,0.08,1.13,-0.05
23.869652,0.06,1.10,-0.08
23.871763,0.03,1.06,-0.11
23.873974,0.01,1.03,-0.13
23.878849,-0.02,0.99,-0.15
23.880919,-0.06,0.93,-0.17
23.881409,-0.10,0.87,-0.18
23.884678,-0.13,0.80,-0.20
23.886794,-0.17,0.73,-0.21
23.889706,-0.21,0.66,-0.22
23.891242,-0.25,0.59,-0.23
23.893525,-0.29,0.52,-0.23
23.895779,-0.32,0.45,-0.23
23.899455,-0.35,0.39,-0.23
23.901782,-0.37,0.33,-0.22
23.905283,-0.40,0.28,-0.21
23.906385,-0.42,0.23,-0.19
23.908557,-0.43,0.20,-0.17
23.910692,-0.44,0.16,-0.15
23.914464,-0.45,0.14,-0.12
23.917737,-0.44,0.13,-0.10
23.924719,-0.44,0.12,-0.07
23.925499,-0.43,0.12,-0.05
23.925868,-0.42,0.13,-0.02
23.926221,-0.41,0.14,-0.00
23.928002,-0.39,0.16,0.03
23.930335,-0.37,0.18,0.04
23.933639,-0.36,0.20,0.06
23.940459,-0.34,0.23,0.08
23.941024,-0.32,0.25,0.10
23.941331,-0.31,0.27,0.12
23.943724,-0.30,0.29,0.14
23.945517,-0.29,0.31,0.15
23.947627,-0.28,0.32,0.17
23.951877,-0.28,0.32,0.19
23.953997,-0.28,0.32,0.20
23.955107,-0.27,0.31,0.21
23.958105,-0.27,0.30,0.21
23.961421,-0.27,0.29,0.21
23.962537,-0.27,0.28,0.20
23.965301,-0.27,0.26,0.19
23.969869,-0.28,0.25,0.18
23.970678,-0.27,0.23,0.16
23.972406,-0.28,0.22,0.15
23.974967,-0.28,0.21,0.13
23.978195,-0.28,0.21,0.11
23.979913,-0.28,0.20,0.09
23.982329,-0.28,0.20,0.07
23.986895,-0.27,0.20,0.06
23.987744,-0.27,0.20,0.05
23.989814,-0.26,0.20,0.04
23.992344,-0.25,0.18,0.03
23.994526,-0.24,0.17,0.03
23.997690,-0.23,0.15,0.04
23.999455,-0.21,0.12,0.04
24.002976,-0.20,0.09,0.04
24.004606,-0.18,0.06,0.04
24.007807,-0.17,0.03,0.04
24.009786,-0.15,-0.01,0.04
24.011890,-0.13,-0.04,0.03
24.014531,-0.10,-0.09,0.02
24.026222,-0.08,-0.12,0.01
24.026946,-0.06,-0.16,-0.01
24.027315,-0.04,-0.20,-0.02
24.027700,-0.02,-0.23,-0.03
24.028065,-0.00,-0.26,-0.05
24.029251,0.01,-0.29,-0.06
24.031567,0.03,-0.31,-0.07
24.042545,0.05,-0.33,-0.09
24.043813,0.06,-0.34,-0.10
24.044238,0.08,-0.35,-0.10
24.044567,0.09,-0.35,-0.11
24.044882,0.10,-0.36,-0.12
24.046499,0.10,-0.36,-0.12
24.048867,0.10,-0.36,-0.12
24.052520,0.11,-0.35,-0.12
24.054561,0.11,-0.35,-0.12
24.056721,0.11,-0.34,-0.13
24.058816,0.11,-0.34,-0.13
24.061411,0.11,-0.33,-0.13
24.064050,0.10,-0.32,-0.12
24.066239,0.09,-0.31,-0.13
24.070324,0.09,-0.31,-0.12
24.072477,0.08,-0.30,-0.12
24.073924,0.08,-0.28,-0.12
24.076869,0.07,-0.26,-0.11
24.078722,0.07,-0.25,-0.11
24.081782,0.06,-0.24,-0.11
24.086254,0.05,-0.22,-0.10
24.087109,0.05,-0.21,-0.09
24.088550,0.04,-0.20,-0.08
24.090890,0.04,-0.19,-0.07
24.093636,0.03,-0.17,-0.06
24.096792,0.03,-0.16,-0.05
24.098317,0.02,-0.15,-0.04
24.103306,0.02,-0.14,-0.03
24.104159,0.02,-0.13,-0.03
24.106038,0.01,-0.12,-0.01
24.108205,0.00,-0.11,-0.01
24.110639,-0.01,-0.10,0.00
24.113906,-0.01,-0.09,0.02
24.116056,-0.02,-0.08,0.02
24.125592,-0.03,-0.07,0.04
24.126379,-0.04,-0.06,0.05
24.126765,-0.05,-0.05,0.06
24.127131,-0.06,-0.04,0.07
24.128280,-0.07,-0.02,0.08
24.130470,-0.07,-0.02,0.08
24.133682,-0.08,-0.00,0.09
24.141305,-0.09,0.01,0.09
24.142354,-0.10,0.02,0.10
24.142703,-0.11,0.03,0.10
24.143007,-0.11,0.03,0.11
24.146099,-0.12,0.03,0.12
24.147840,-0.12,0.03,0.12
24.152782,-0.12,0.03,0.13
24.153870,-0.12,0.03,0.14
24.155632,-0.12,0.03,0.15
24.158055,-0.11,0.03,0.15
24.160083,-0.11,0.03,0.15
24.162979,-0.10,0.03,0.15
24.165173,-0.09,0.04,0.15
24.168900,-0.09,0.04,0.14
24.169993,-0.07,0.06,0.13
24.172429,-0.07,0.07,0.12
24.175343,-0.06,0.08,0.12
24.177493,-0.06,0.09,0.11
24.180405,-0.05,0.10,0.11
24.182487,-0.05,0.11,0.10
24.186204,-0.05,0.12,0.10
24.187677,-0.05,0.13,0.09
24.189731,-0.05,0.14,0.08
24.192488,-0.05,0.14,0.07
24.195420,-0.06,0.15,0.07
24.197096,-0.06,0.15,0.06
24.202826,-0.06,0.15,0.05
24.203573,-0.07,0.14,0.04
24.204688,-0.07,0.14,0.03
24.206959,-0.07,0.14,0.02
24.209732,-0.08,0.13,0.02
24.213267,-0.07,0.13,0.01
24.214858,-0.07,0.12,-0.00
24.224969,-0.07,0.11,-0.01
24.226345,-0.07,0.11,-0.02
24.226819,-0.07,0.10,-0.02
24.227246,-0.06,0.09,-0.03
24.227671,-0.06,0.08,-0.03
24.229247,-0.06,0.08,-0.04
24.231626,-0.06,0.07,-0.04
24.240773,-0.05,0.06,-0.05
24.242211,-0.05,0.05,-0.05
24.242669,-0.05,0.05,-0.06
24.243111,-0.05,0.04,-0.06
24.244228,-0.05,0.03,-0.07
24.246453,-0.04,0.03,-0.07
24.249962,-0.04,0.02,-0.08
24.253440,-0.04,0.02,-0.07
24.254488,-0.04,0.01,-0.08
24.256705,-0.04,0.01,-0.07
24.258788,-0.04,0.01,-0.08
24.261525,-0.04,0.02,-0.08
24.264025,-0.04,0.02,-0.08
24.269536,-0.04,0.02,-0.07
24.270447,-0.03,0.03,-0.07
24.271318,-0.03,0.03,-0.07
24.274414,-0.03,0.04,-0.07
24.277003,-0.03,0.05,-0.07
24.278955,-0.03,0.05,-0.06
24.281429,-0.03,0.06,-0.06
24.285960,-0.03,0.06,-0.05
24.286925,-0.03,0.07,-0.05
24.288637,-0.04,0.08,-0.05
24.290861,-0.04,0.08,-0.05
24.293752,-0.04,0.08,-0.05
24.295755,-0.04,0.08,-0.04
24.298448,-0.04,0.09,-0.04
24.302756,-0.04,0.08,-0.04
24.303899,-0.03,0.09,-0.04
24.306216,-0.03,0.08,-0.04
24.308520,-0.03,0.08,-0.04
24.310721,-0.03,0.07,-0.04
24.313552,-0.02,0.06,-0.03
24.315892,-0.02,0.05,-0.04
24.326081,-0.01,0.04,-0.04
24.326813,-0.01,0.03,-0.03
24.327227,-0.01,0.02,-0.03
24.327632,-0.00,0.01,-0.03
24.328096,0.00,0.00,-0.03
24.330384,0.00,-0.01,-0.03
24.341618,0.00,-0.01,-0.03
24.342903,0.00,-0.02,-0.03
24.343430,0.00,-0.02,-0.03
24.343911,0.00,-0.03,-0.02
24.344419,0.01,-0.03,-0.02
24.345644,0.01,-0.03,-0.02
24.352804,0.00,-0.04,-0.02
24.353805,0.01,-0.04,-0.02
24.354278,0.00,-0.04,-0.02
24.355446,0.00,-0.05,-0.01
24.358390,0.00,-0.05,-0.02
24.360903,-0.00,-0.05,-0.02
24.362482,-0.00,-0.05,-0.02
24.365189,-0.00,-0.06,-0.02
24.368215,-0.01,-0.07,-0.02
24.370036,-0.01,-0.07,-0.02
24.373278,-0.01,-0.07,-0.02
24.374939,-0.00,-0.08,-0.02
24.377436,-0.00,-0.09,-0.02
24.379732,-0.01,-0.09,-0.02
24.382185,-0.01,-0.10,-0.02
24.384764,-0.00,-0.10,-0.02
24.387356,-0.01,-0.11,-0.02
24.389714,-0.01,-0.12,-0.02
24.392853,-0.01,-0.12,-0.02
24.394594,-0.01,-0.13,-0.02
24.397248,-0.01,-0.13,-0.02
24.407019,-0.01,-0.14,-0.02
24.407901,-0.01,-0.14,-0.02
24.408293,-0.02,-0.15,-0.01
24.408677,-0.02,-0.16,-0.02
24.409650,-0.02,-0.16,-0.02
24.412266,-0.02,-0.17,-0.02
24.414312,-0.02,-0.17,-0.01
24.429731,-0.02,-0.18,-0.01
24.430637,-0.02,-0.18,-0.02
24.431000,-0.02,-0.18,-0.02
24.431346,-0.03,-0.19,-0.01
24.431686,-0.02,-0.19,-0.01
24.431993,-0.02,-0.18,-0.02
24.432297,-0.03,-0.18,-0.01
24.437672,-0.02,-0.17,-0.01
24.438262,-0.03,-0.16,-0.01
24.439076,-0.02,-0.15,-0.01
24.441429,-0.02,-0.14,-0.01
24.443941,-0.02,-0.13,-0.01
24.446594,-0.03,-0.12,-0.00
24.450591,-0.03,-0.10,-0.00
24.452971,-0.03,-0.09,0.00
24.453995,-0.03,-0.08,0.01
24.456463,-0.03,-0.06,0.01
24.459207,-0.03,-0.05,0.01
24.461352,-0.03,-0.04,0.01
24.463870,-0.02,-0.04,0.01
24.468370,-0.02,-0.02,0.02
24.469206,-0.03,-0.02,0.02
24.471722,-0.03,-0.01,0.02
24.473807,-0.03,-0.01,0.02
24.477366,-0.03,-0.01,0.02
24.478553,-0.03,-0.01,0.02
24.481034,-0.03,-0.01,0.02
24.485336,-0.03,-0.02,0.02
24.486671,-0.03,-0.03,0.01
24.488652,-0.03,-0.03,0.01
24.491858,-0.03,-0.04,0.01
24.493383,-0.03,-0.04,0.01
24.495909,-0.03,-0.05,0.00
24.501818,-0.03,-0.05,0.00
24.502762,-0.02,-0.06,-0.00
24.503708,-0.02,-0.06,-0.01
24.506260,-0.02,-0.07,-0.01
24.508413,-0.02,-0.07,-0.01
24.511122,-0.02,-0.07,-0.01
24.514646,-0.02,-0.07,-0.02
24.524655,-0.02,-0.07,-0.02
24.526023,-0.02,-0.07,-0.02
24.526497,-0.02,-0.06,-0.02
24.526897,-0.02,-0.06,-0.02
24.527293,-0.02,-0.06,-0.02
24.528194,-0.02,-0.06,-0.03
24.533229,-0.02,-0.06,-0.03
24.533566,-0.02,-0.06,-0.03
24.536595,-0.01,-0.06,-0.03
24.538100,-0.01,-0.06,-0.03
24.540490,-0.02,-0.06,-0.03
24.543417,-0.02,-0.05,-0.03
24.545717,-0.01,-0.05,-0.03
24.548181,-0.01,-0.05,-0.03
24.550951,-0.01,-0.05,-0.03
24.553751,-0.01,-0.05,-0.03
24.555129,-0.01,-0.05,-0.03
24.557754,-0.01,-0.06,-0.03
24.560744,-0.01,-0.05,-0.02
24.562454,-0.01,-0.05,-0.02
24.565197,-0.00,-0.05,-0.02
24.567652,-0.00,-0.06,-0.02
24.571801,-0.01,-0.06,-0.02
24.573524,-0.00,-0.06,-0.02
24.575618,-0.00,-0.06,-0.03
24.577668,-0.01,-0.07,-0.03
24.580150,-0.01,-0.07,-0.02
24.582713,-0.01,-0.07,-0.02
24.585537,-0.01,-0.07,-0.03
24.587740,-0.01,-0.08,-0.03
24.590895,-0.00,-0.08,-0.02
24.593257,-0.00,-0.08,-0.03
24.596094,-0.00,-0.09,-0.03
24.597497,-0.00,-0.09,-0.02
24.599945,-0.00,-0.09,-0.02
24.602653,-0.00,-0.09,-0.02
24.604714,-0.00,-0.09,-0.02
24.606993,-0.00,-0.09,-0.02
24.609884,0.00,-0.09,-0.02
24.612728,0.00,-0.09,-0.02
24.615005,0.00,-0.08,-0.02
24.620222,0.00,-0.08,-0.01
24.620803,0.00,-0.08,-0.01
24.621931,0.00,-0.08,-0.01
24.624496,0.00,-0.08,-0.01
24.627007,0.00,-0.07,-0.01
24.629972,0.00,-0.07,-0.01
24.633849,0.00,-0.07,0.00
24.634425,0.00,-0.07,0.00
24.636880,0.00,-0.07,0.00
24.639672,-0.00,-0.07,0.01
24.641783,0.00,-0.07,0.01
24.644445,0.00,-0.07,0.01
24.646537,-0.00,-0.07,0.01
24.649594,0.00,-0.07,0.02
24.651942,0.00,-0.07,0.02
24.654769,-0.00,-0.07,0.02
24.656585,-0.00,-0.07,0.02
24.658826,-0.00,-0.08,0.02
24.661571,-0.00,-0.08,0.02
24.664671,-0.00,-0.08,0.02
24.667503,-0.00,-0.09,0.02
24.669892,-0.00,-0.09,0.02
24.671243,-0.00,-0.09,0.02
24.673872,-0.00,-0.10,0.02
24.676190,-0.00,-0.10,0.02
24.679668,-0.00,-0.10,0.02
24.681751,-0.00,-0.11,0.02
24.684436,-0.00,-0.11,0.02
24.686036,-0.00,-0.11,0.02
24.688887,-0.00,-0.11,0.02
24.690957,-0.00,-0.12,0.02
24.694655,-0.01,-0.12,0.02
24.697166,-0.01,-0.12,0.01
24.699982,-0.01,-0.12,0.01
24.707560,-0.01,-0.12,0.01
24.707982,-0.01,-0.12,0.01
24.708141,-0.01,-0.12,0.01
24.708858,-0.01,-0.12,0.00
24.710697,-0.01,-0.12,0.00
24.713461,-0.01,-0.12,0.00
24.716409,-0.01,-0.11,0.00
24.718480,-0.01,-0.11,-0.00
24.720979,-0.01,-0.11,-0.00
24.724257,-0.01,-0.10,-0.00
24.726086,-0.00,-0.10,-0.01
24.729002,-0.00,-0.10,-0.01
24.730854,-0.00,-0.10,-0.01
24.733737,-0.00,-0.10,-0.01
24.735599,0.00,-0.09,-0.01
24.738102,0.00,-0.09,-0.01
24.740433,0.01,-0.09,-0.01
24.744112,0.01,-0.09,-0.02
24.746329,0.01,-0.09,-0.02
24.749367,0.01,-0.09,-0.02
24.750754,0.01,-0.09,-0.02
24.752859,0.01,-0.10,-0.02
24.755678,0.01,-0.10,-0.02
24.758354,0.01,-0.11,-0.03
24.760241,0.00,-0.11,-0.03
24.763378,0.00,-0.10,-0.03
24.765751,-0.00,-0.09,-0.02
24.768910,-0.01,-0.08,-0.02
24.770560,-0.01,-0.07,-0.02
24.772426,-0.02,-0.06,-0.02
24.775760,-0.01,-0.05,-0.01
24.778574,-0.02,-0.04,-0.02
24.779970,-0.02,-0.03,-0.01
24.782897,-0.02,-0.02,-0.01
24.786632,-0.02,-0.01,-0.02
24.788061,-0.02,-0.00,-0.01
24.790512,-0.02,0.01,-0.01
24.793773,-0.03,0.01,-0.01
24.795001,-0.02,0.02,-0.00
24.804313,-0.03,0.02,-0.00
24.806804,-0.02,0.02,-0.00
24.807177,-0.03,0.03,-0.00
24.807488,-0.03,0.03,-0.00
24.809027,-0.03,0.03,-0.00
24.809521,-0.03,0.03,0.00
24.813008,-0.04,0.03,0.00
24.814758,-0.04,0.03,0.00
24.819987,-0.04,0.02,0.00
24.820480,-0.04,0.02,0.00
24.821828,-0.04,0.02,0.00
24.825382,-0.04,0.02,0.00
24.827611,-0.04,0.02,0.00
24.830233,-0.04,0.01,0.00
24.831632,-0.04,0.01,0.00
24.835162,-0.04,0.01,-0.00
24.836775,-0.04,0.02,-0.00
24.839155,-0.03,0.01,-0.01
24.842532,-0.03,0.01,-0.01
24.844851,-0.03,0.01,-0.01
24.849500,-0.03,0.01,-0.01
24.850136,-0.04,0.00,-0.01
24.851630,-0.04,-0.00,-0.01
24.854670,-0.03,-0.01,-0.01
24.857192,-0.04,-0.02,-0.01
24.858898,-0.04,-0.02,-0.02
24.861798,-0.04,-0.02,-0.02
24.864420,-0.03,-0.03,-0.01
24.867656,-0.03,-0.03,-0.02
24.869238,-0.03,-0.04,-0.01
24.871673,-0.03,-0.04,-0.01
24.873842,-0.03,-0.03,-0.01
24.877215,-0.03,-0.03,-0.01
24.879990,-0.03,-0.02,-0.01
24.883187,-0.03,-0.02,-0.01
24.883936,-0.03,-0.01,-0.00
24.886714,-0.03,-0.00,-0.00
24.889206,-0.03,0.01,-0.00
24.891890,-0.04,0.02,0.00
24.893900,-0.04,0.03,0.01
24.897277,-0.04,0.04,0.01
24.899974,-0.04,0.04,0.01
24.902563,-0.05,0.06,0.02
24.903629,-0.05,0.06,0.02
24.906926,-0.05,0.06,0.02
24.908620,-0.05,0.07,0.02
24.911463,-0.05,0.07,0.02
24.913942,-0.05,0.07,0.03
24.920086,-0.05,0.07,0.03
24.920838,-0.05,0.07,0.03
24.921420,-0.04,0.06,0.03
24.923575,-0.04,0.06,0.03
24.926215,-0.04,0.06,0.03
24.928881,-0.05,0.05,0.03
24.934267,-0.05,0.04,0.03
24.934812,-0.04,0.04,0.03
24.935541,-0.04,0.03,0.03
24.937910,-0.04,0.03,0.03
24.941398,-0.04,0.02,0.03
24.943023,-0.04,0.02,0.03
24.945902,-0.04,0.01,0.03
24.948992,-0.04,0.01,0.03
24.950867,-0.04,0.00,0.03
24.952828,-0.04,-0.00,0.03
24.955235,-0.04,-0.01,0.03
