time,wx (rad/s),wy (rad/s),wz (rad/s)
18.917402,1.95,-0.78,0.37
18.919778,1.93,-0.88,0.38
18.922236,1.91,-0.99,0.40
18.925341,1.89,-1.11,0.41
18.927239,1.86,-1.21,0.42
18.930146,1.84,-1.30,0.42
18.932349,1.83,-1.38,0.41
18.934883,1.82,-1.47,0.41
18.937337,1.80,-1.56,0.41
18.939585,1.78,-1.66,0.41
18.942419,1.76,-1.75,0.40
18.945126,1.74,-1.83,0.40
18.947469,1.70,-1.92,0.40
18.950033,1.67,-2.00,0.41
18.952016,1.65,-2.08,0.41
18.954862,1.63,-2.15,0.42
18.957824,1.60,-2.21,0.42
18.966139,1.57,-2.25,0.43
18.968004,1.54,-2.29,0.43
18.968946,1.51,-2.31,0.44
18.969786,1.49,-2.33,0.46
18.970618,1.47,-2.33,0.49
18.972753,1.45,-2.30,0.52
18.986857,1.44,-2.25,0.55
18.987225,1.42,-2.19,0.57
18.987347,1.42,-2.12,0.61
18.987455,1.40,-2.04,0.63
18.987563,1.39,-1.96,0.66
18.987668,1.37,-1.88,0.70
18.988883,1.35,-1.83,0.73
18.992278,1.32,-1.77,0.76
18.994140,1.30,-1.72,0.80
18.996427,1.28,-1.68,0.82
18.998891,1.25,-1.63,0.85
19.001367,1.22,-1.59,0.86
19.004621,1.19,-1.54,0.86
19.006214,1.16,-1.50,0.87
19.008835,1.12,-1.48,0.87
19.011684,1.08,-1.48,0.88
19.014587,1.03,-1.49,0.89
19.016193,0.98,-1.53,0.91
19.019556,0.93,-1.56,0.94
19.021023,0.88,-1.60,0.97
19.025214,0.84,-1.63,1.01
19.026843,0.80,-1.65,1.04
19.028729,0.76,-1.67,1.08
19.032093,0.73,-1.68,1.11
19.033937,0.70,-1.69,1.14
19.036372,0.67,-1.70,1.17
19.039296,0.64,-1.72,1.19
19.042109,0.62,-1.73,1.21
19.044354,0.59,-1.76,1.22
19.046477,0.56,-1.80,1.24
19.048357,0.54,-1.85,1.25
19.051470,0.52,-1.91,1.26
19.054617,0.50,-1.96,1.27
19.055794,0.47,-2.01,1.27
19.061122,0.45,-2.06,1.27
19.061844,0.43,-2.11,1.27
19.064505,0.41,-2.16,1.27
19.066152,0.39,-2.22,1.26
19.068287,0.36,-2.29,1.26
19.071211,0.34,-2.37,1.26
19.073758,0.32,-2.44,1.25
19.076329,0.31,-2.51,1.24
19.078520,0.30,-2.56,1.23
19.080898,0.29,-2.60,1.22
19.083791,0.30,-2.62,1.20
19.085898,0.30,-2.62,1.18
19.087847,0.32,-2.61,1.17
19.091767,0.33,-2.58,1.15
19.093672,0.34,-2.55,1.13
19.095752,0.36,-2.52,1.12
19.098135,0.37,-2.47,1.11
19.100596,0.39,-2.42,1.10
19.103358,0.40,-2.36,1.09
19.106074,0.40,-2.30,1.08
19.108512,0.41,-2.26,1.08
19.112430,0.41,-2.21,1.07
19.112923,0.41,-2.17,1.06
19.115915,0.42,-2.14,1.05
19.118503,0.44,-2.12,1.03
19.120007,0.44,-2.08,1.01
19.124099,0.45,-2.04,1.00
19.126656,0.45,-1.99,0.99
19.129138,0.45,-1.95,0.98
19.131301,0.45,-1.91,0.98
19.132683,0.45,-1.87,0.98
19.134922,0.45,-1.83,0.97
19.138613,0.44,-1.80,0.97
19.141876,0.44,-1.77,0.97
19.143784,0.44,-1.74,0.96
19.145343,0.43,-1.71,0.95
19.147708,0.42,-1.69,0.94
19.149836,0.41,-1.66,0.92
19.153451,0.40,-1.63,0.92
19.155669,0.38,-1.61,0.92
19.161952,0.37,-1.56,0.91
19.162638,0.35,-1.52,0.91
19.162987,0.33,-1.46,0.91
19.167189,0.30,-1.40,0.92
19.167659,0.28,-1.33,0.92
19.169431,0.26,-1.26,0.93
19.172221,0.23,-1.19,0.94
19.179095,0.20,-1.12,0.94
19.179738,0.18,-1.06,0.94
19.180049,0.16,-1.00,0.94
19.183071,0.13,-0.95,0.94
19.184180,0.11,-0.91,0.94
19.187588,0.09,-0.88,0.93
19.191532,0.07,-0.87,0.93
19.192169,0.05,-0.87,0.93
19.194397,0.05,-0.88,0.92
19.196592,0.04,-0.90,0.91
19.199102,0.04,-0.94,0.89
19.203116,0.03,-0.99,0.88
19.204831,0.04,-1.05,0.87
19.207884,0.04,-1.10,0.86
19.209136,0.06,-1.17,0.84
19.211747,0.07,-1.23,0.84
19.214890,0.08,-1.29,0.82
19.216282,0.10,-1.35,0.82
19.219724,0.11,-1.41,0.81
19.221977,0.13,-1.46,0.80
19.224955,0.15,-1.51,0.80
19.226854,0.16,-1.55,0.79
19.228736,0.17,-1.59,0.78
19.231835,0.18,-1.62,0.78
19.233496,0.18,-1.65,0.77
19.237222,0.18,-1.68,0.76
19.238644,0.17,-1.70,0.75
19.242117,0.16,-1.73,0.75
19.244117,0.15,-1.75,0.75
19.246335,0.14,-1.77,0.74
19.249248,0.12,-1.78,0.74
19.251383,0.10,-1.79,0.74
19.253319,0.07,-1.80,0.73
19.256616,0.04,-1.81,0.73
19.262546,0.01,-1.81,0.72
19.264716,-0.03,-1.81,0.72
19.265119,-0.06,-1.81,0.73
19.265848,-0.10,-1.81,0.73
19.269114,-0.14,-1.81,0.74
19.271406,-0.17,-1.80,0.74
19.277047,-0.21,-1.79,0.75
19.277819,-0.24,-1.78,0.76
19.278181,-0.28,-1.77,0.77
19.281333,-0.31,-1.77,0.78
19.283880,-0.34,-1.75,0.79
19.285952,-0.36,-1.74,0.81
19.287983,-0.39,-1.73,0.82
19.291661,-0.40,-1.72,0.85
19.293413,-0.40,-1.72,0.87
19.295794,-0.40,-1.71,0.89
19.297966,-0.39,-1.71,0.92
19.301524,-0.37,-1.71,0.95
19.302685,-0.34,-1.71,0.98
19.307316,-0.30,-1.71,1.01
19.308019,-0.25,-1.72,1.05
19.310333,-0.19,-1.73,1.09
19.316496,-0.12,-1.75,1.13
19.317029,-0.05,-1.76,1.18
19.317777,0.03,-1.76,1.24
19.321492,0.11,-1.76,1.29
19.323546,0.19,-1.75,1.34
19.325212,0.26,-1.72,1.39
19.327488,0.33,-1.68,1.44
19.330777,0.39,-1.63,1.49
19.332629,0.44,-1.57,1.52
19.335952,0.48,-1.51,1.55
19.338485,0.51,-1.44,1.57
19.341075,0.53,-1.38,1.57
19.343020,0.55,-1.33,1.57
19.344846,0.56,-1.30,1.55
19.348034,0.58,-1.30,1.52
19.349786,0.59,-1.31,1.48
19.353490,0.61,-1.35,1.44
19.354726,0.64,-1.40,1.40
19.358519,0.67,-1.47,1.36
19.361040,0.70,-1.55,1.31
19.362240,0.74,-1.64,1.27
19.365223,0.78,-1.71,1.23
19.366899,0.82,-1.78,1.18
19.371002,0.85,-1.84,1.14
19.372803,0.87,-1.89,1.11
19.378520,0.89,-1.91,1.08
19.379606,0.89,-1.93,1.06
19.380001,0.87,-1.95,1.04
19.381834,0.83,-1.97,1.03
19.384541,0.78,-1.98,1.03
19.386985,0.70,-1.99,1.02
19.392775,0.59,-2.02,1.01
19.393869,0.48,-2.05,1.00
19.394359,0.34,-2.08,0.99
19.397142,0.19,-2.12,0.98
19.399940,0.02,-2.17,0.97
19.401497,-0.15,-2.21,0.97
19.403961,-0.33,-2.25,0.96
19.407456,-0.51,-2.26,0.95
19.409179,-0.68,-2.27,0.95
19.411447,-0.85,-2.26,0.94
19.414719,-1.01,-2.23,0.94
19.416412,-1.16,-2.18,0.94
19.419366,-1.29,-2.12,0.93
19.421305,-1.41,-2.03,0.93
19.424861,-1.51,-1.93,0.92
19.426221,-1.60,-1.83,0.92
19.428899,-1.67,-1.71,0.91
19.431161,-1.72,-1.58,0.90
19.434327,-1.76,-1.47,0.88
19.436089,-1.77,-1.36,0.86
19.441275,-1.78,-1.25,0.83
19.442335,-1.77,-1.14,0.79
19.443627,-1.74,-1.04,0.75
19.446255,-1.70,-0.94,0.71
19.448511,-1.64,-0.84,0.67
19.450890,-1.56,-0.74,0.63
19.453323,-1.47,-0.63,0.60
19.458007,-1.36,-0.50,0.57
19.458946,-1.22,-0.37,0.55
19.460880,-1.07,-0.23,0.53
19.463316,-0.91,-0.10,0.52
19.465721,-0.73,0.02,0.50
19.468197,-0.53,0.13,0.48
19.470659,-0.32,0.20,0.47
19.480325,-0.09,0.22,0.45
19.481187,0.15,0.18,0.43
19.481736,0.41,0.09,0.39
19.482177,0.69,-0.06,0.34
19.483068,0.97,-0.27,0.28
19.485506,1.25,-0.52,0.20
19.488157,1.51,-0.80,0.11
19.493712,1.72,-1.06,-0.01
19.494726,1.87,-1.29,-0.14
19.495792,1.95,-1.48,-0.27
19.498816,1.96,-1.63,-0.40
19.500329,1.91,-1.74,-0.51
19.502741,1.80,-1.81,-0.61
19.507658,1.65,-1.86,-0.67
19.508454,1.48,-1.90,-0.70
19.510283,1.29,-1.94,-0.69
19.512647,1.11,-1.96,-0.66
19.515280,0.93,-1.96,-0.61
19.518183,0.76,-1.95,-0.55
19.520099,0.62,-1.92,-0.47
19.524283,0.51,-1.89,-0.39
19.525690,0.42,-1.83,-0.31
19.527762,0.32,-1.78,-0.23
19.530072,0.21,-1.73,-0.15
19.532534,0.09,-1.67,-0.10
19.534931,-0.07,-1.59,-0.07
19.538092,-0.23,-1.50,-0.06
19.541507,-0.41,-1.39,-0.05
19.544035,-0.59,-1.25,-0.05
19.544963,-0.77,-1.10,-0.05
19.547247,-0.93,-0.93,-0.04
19.549912,-1.07,-0.72,-0.02
19.552131,-1.20,-0.47,-0.01
19.558188,-1.33,-0.20,0.01
19.559180,-1.46,0.11,0.03
19.560624,-1.59,0.44,0.04
19.562461,-1.72,0.78,0.07
19.564494,-1.87,1.12,0.09
19.566925,-2.01,1.45,0.12
19.570029,-2.17,1.76,0.15
19.579967,-2.31,2.06,0.17
19.580737,-2.46,2.34,0.19
19.581142,-2.59,2.60,0.21
19.581528,-2.70,2.85,0.23
19.582034,-2.80,3.09,0.24
19.584715,-2.88,3.31,0.25
19.586765,-2.95,3.50,0.25
19.594223,-3.00,3.68,0.25
19.595324,-3.03,3.81,0.24
19.596037,-3.04,3.91,0.21
19.597285,-3.04,3.98,0.19
19.599043,-3.01,4.00,0.15
19.601958,-2.96,3.97,0.10
19.604209,-2.90,3.90,0.03
19.608375,-2.80,3.77,-0.04
19.609897,-2.68,3.61,-0.12
19.611808,-2.54,3.42,-0.20
19.614032,-2.37,3.21,-0.28
19.617489,-2.18,2.99,-0.36
19.618939,-1.96,2.78,-0.41
19.624063,-1.72,2.57,-0.44
19.624812,-1.48,2.37,-0.45
19.626504,-1.23,2.19,-0.46
19.628680,-0.99,2.01,-0.46
19.631301,-0.76,1.84,-0.46
19.633752,-0.54,1.68,-0.46
19.636622,-0.34,1.53,-0.46
19.640317,-0.17,1.39,-0.47
19.641514,-0.02,1.25,-0.49
19.643678,0.10,1.11,-0.52
19.646190,0.20,0.97,-0.54
19.648686,0.27,0.84,-0.56
19.651209,0.33,0.71,-0.59
19.653366,0.37,0.58,-0.62
19.657110,0.40,0.46,-0.64
19.659144,0.42,0.34,-0.66
19.661277,0.42,0.22,-0.68
19.663526,0.42,0.12,-0.69
19.666125,0.41,0.01,-0.69
19.668311,0.40,-0.10,-0.69
19.678371,0.39,-0.19,-0.67
19.679278,0.38,-0.29,-0.65
19.679701,0.36,-0.37,-0.63
19.680101,0.34,-0.46,-0.60
19.680510,0.31,-0.55,-0.57
19.683333,0.28,-0.64,-0.54
19.685450,0.22,-0.73,-0.51
19.694507,0.17,-0.81,-0.48
19.695841,0.10,-0.89,-0.45
19.696292,0.01,-0.98,-0.43
19.696697,-0.08,-1.07,-0.41
19.698147,-0.19,-1.17,-0.40
19.700403,-0.31,-1.26,-0.38
19.702811,-0.44,-1.35,-0.36
19.707838,-0.58,-1.44,-0.34
19.708631,-0.72,-1.52,-0.32
19.710286,-0.85,-1.59,-0.30
19.713016,-0.98,-1.63,-0.27
19.716563,-1.10,-1.66,-0.25
19.717654,-1.21,-1.68,-0.23
19.720138,-1.31,-1.69,-0.20
19.724181,-1.40,-1.69,-0.18
19.725469,-1.48,-1.68,-0.16
19.727596,-1.54,-1.65,-0.13
19.730037,-1.59,-1.61,-0.11
19.732911,-1.61,-1.55,-0.10
19.735552,-1.63,-1.47,-0.09
19.740506,-1.62,-1.37,-0.08
19.741327,-1.61,-1.24,-0.08
19.742353,-1.56,-1.08,-0.08
19.744890,-1.50,-0.91,-0.08
19.747167,-1.43,-0.74,-0.08
19.749899,-1.37,-0.59,-0.06
19.752067,-1.30,-0.49,-0.03
19.756725,-1.23,-0.40,-0.01
19.757845,-1.16,-0.35,0.02
19.759677,-1.09,-0.31,0.04
19.762763,-1.01,-0.29,0.05
19.764937,-0.93,-0.27,0.06
19.766947,-0.86,-0.25,0.07
19.769480,-0.78,-0.22,0.07
19.779265,-0.70,-0.19,0.07
19.780027,-0.64,-0.18,0.08
19.780418,-0.58,-0.18,0.08
19.780780,-0.53,-0.20,0.08
19.781860,-0.49,-0.23,0.09
19.787026,-0.46,-0.29,0.09
19.787656,-0.45,-0.35,0.09
19.795322,-0.43,-0.43,0.10
19.796372,-0.42,-0.50,0.10
19.796813,-0.43,-0.56,0.11
19.797216,-0.43,-0.61,0.12
19.799263,-0.44,-0.64,0.12
19.802050,-0.46,-0.68,0.12
19.805922,-0.49,-0.71,0.13
19.806794,-0.52,-0.74,0.14
19.809342,-0.55,-0.77,0.15
19.811597,-0.59,-0.78,0.16
19.814554,-0.61,-0.80,0.17
19.816677,-0.64,-0.80,0.17
19.819094,-0.67,-0.80,0.17
19.823080,-0.69,-0.79,0.16
19.824230,-0.71,-0.76,0.16
19.826377,-0.72,-0.73,0.15
19.828710,-0.73,-0.70,0.15
19.831302,-0.73,-0.65,0.14
19.834237,-0.72,-0.59,0.13
19.836215,-0.72,-0.53,0.12
19.840773,-0.70,-0.46,0.12
19.842045,-0.69,-0.38,0.12
19.853548,-0.68,-0.31,0.12
19.854165,-0.67,-0.22,0.11
19.854551,-0.65,-0.14,0.11
19.854930,-0.64,-0.06,0.11
19.855299,-0.62,0.02,0.11
19.856114,-0.60,0.09,0.10
19.858996,-0.58,0.15,0.10
19.861175,-0.57,0.20,0.10
19.864088,-0.56,0.25,0.09
19.865833,-0.54,0.28,0.09
19.868330,-0.53,0.31,0.08
19.875827,-0.51,0.32,0.07
19.876387,-0.50,0.34,0.07
19.876620,-0.49,0.35,0.06
19.878126,-0.48,0.36,0.05
19.884669,-0.47,0.38,0.05
19.884996,-0.46,0.40,0.05
19.885882,-0.46,0.41,0.06
19.888232,-0.47,0.40,0.07
19.890563,-0.49,0.38,0.09
19.893840,-0.50,0.36,0.11
19.895263,-0.52,0.33,0.12
19.898193,-0.53,0.30,0.11
19.900256,-0.55,0.27,0.11
19.903514,-0.56,0.25,0.10
19.906329,-0.57,0.24,0.09
19.908286,-0.58,0.24,0.08
19.910677,-0.58,0.25,0.07
19.913359,-0.59,0.27,0.06
19.915709,-0.60,0.29,0.05
19.918147,-0.60,0.32,0.05
19.921193,-0.62,0.34,0.05
19.922946,-0.62,0.36,0.05
19.925147,-0.63,0.38,0.04
19.928375,-0.64,0.39,0.04
19.930902,-0.64,0.40,0.03
19.933778,-0.64,0.41,0.03
19.934929,-0.64,0.41,0.03
19.937430,-0.64,0.41,0.03
19.940690,-0.64,0.41,0.03
19.942886,-0.64,0.41,0.02
19.945806,-0.64,0.40,0.01
19.947276,-0.64,0.40,0.01
19.949983,-0.64,0.39,0.00
19.953692,-0.65,0.38,-0.00
19.957731,-0.65,0.37,-0.01
19.958531,-0.66,0.37,-0.01
19.960191,-0.67,0.36,-0.02
19.963641,-0.68,0.36,-0.02
19.964559,-0.70,0.35,-0.03
19.968306,-0.71,0.35,-0.03
19.970816,-0.72,0.34,-0.03
19.976291,-0.73,0.34,-0.04
19.977068,-0.74,0.34,-0.05
19.977445,-0.75,0.34,-0.05
19.979510,-0.76,0.35,-0.06
19.982016,-0.76,0.37,-0.07
19.985008,-0.75,0.39,-0.07
19.997915,-0.75,0.42,-0.07
19.998732,-0.74,0.45,-0.08
19.999118,-0.73,0.49,-0.08
19.999611,-0.72,0.53,-0.08
19.999949,-0.70,0.57,-0.08
20.000302,-0.69,0.62,-0.08
20.003157,-0.67,0.67,-0.08
20.005707,-0.65,0.71,-0.08
20.006653,-0.63,0.75,-0.07
20.009140,-0.61,0.79,-0.07
20.012061,-0.59,0.81,-0.07
20.014064,-0.58,0.84,-0.08
20.016990,-0.57,0.86,-0.08
20.019907,-0.55,0.88,-0.09
20.022384,-0.54,0.88,-0.10
20.024449,-0.53,0.89,-0.11
20.026638,-0.52,0.89,-0.13
20.029342,-0.51,0.88,-0.14
20.032500,-0.51,0.85,-0.14
20.034122,-0.50,0.83,-0.14
20.038202,-0.49,0.80,-0.15
20.038846,-0.49,0.77,-0.15
20.041124,-0.49,0.73,-0.15
20.043586,-0.49,0.70,-0.15
20.046555,-0.49,0.66,-0.14
20.049806,-0.49,0.62,-0.14
20.051436,-0.49,0.58,-0.14
20.055337,-0.49,0.55,-0.13
20.056815,-0.49,0.52,-0.12
20.059051,-0.49,0.49,-0.12
20.061940,-0.49,0.47,-0.11
20.063294,-0.50,0.44,-0.10
20.067401,-0.50,0.43,-0.09
20.068318,-0.50,0.41,-0.07
20.074027,-0.51,0.40,-0.06
20.074741,-0.51,0.40,-0.04
20.077951,-0.52,0.39,-0.02
20.078424,-0.53,0.40,-0.00
20.081793,-0.54,0.41,0.02
20.083128,-0.55,0.43,0.03
20.086479,-0.55,0.45,0.05
20.091834,-0.55,0.48,0.05
20.092554,-0.55,0.51,0.06
20.093836,-0.55,0.55,0.06
20.095800,-0.55,0.59,0.07
20.098157,-0.54,0.63,0.07
20.101478,-0.54,0.66,0.07
20.105734,-0.54,0.70,0.07
20.106871,-0.54,0.74,0.07
20.107932,-0.53,0.78,0.06
20.111631,-0.53,0.82,0.06
20.112857,-0.53,0.85,0.05
20.115508,-0.53,0.89,0.05
20.119166,-0.53,0.92,0.05
20.121849,-0.53,0.95,0.04
20.122853,-0.53,0.98,0.04
20.125176,-0.52,1.00,0.04
20.128219,-0.53,1.02,0.04
20.130576,-0.53,1.03,0.04
20.132395,-0.53,1.04,0.05
20.136264,-0.53,1.05,0.06
20.140042,-0.54,1.06,0.07
20.140879,-0.54,1.06,0.08
20.142488,-0.54,1.06,0.08
20.145757,-0.55,1.06,0.09
20.147372,-0.56,1.06,0.10
20.150377,-0.58,1.06,0.10
20.155407,-0.59,1.07,0.11
20.156259,-0.61,1.06,0.11
20.157423,-0.63,1.06,0.11
20.159711,-0.64,1.05,0.11
20.162244,-0.66,1.04,0.12
20.165077,-0.68,1.03,0.12
20.167111,-0.70,1.01,0.12
20.177899,-0.72,0.98,0.12
20.178694,-0.74,0.96,0.12
20.179112,-0.75,0.94,0.11
20.179492,-0.76,0.92,0.10
20.179861,-0.77,0.90,0.09
20.181888,-0.78,0.88,0.07
20.184333,-0.78,0.88,0.06
20.194340,-0.78,0.88,0.04
20.195412,-0.77,0.89,0.03
20.195787,-0.76,0.90,0.02
20.196112,-0.75,0.91,-0.00
20.196924,-0.73,0.93,-0.02
20.199099,-0.71,0.94,-0.04
20.201729,-0.68,0.97,-0.06
20.204458,-0.66,0.99,-0.08
20.206684,-0.63,1.01,-0.11
20.209719,-0.61,1.04,-0.13
20.211601,-0.58,1.07,-0.16
20.214140,-0.56,1.10,-0.18
20.216438,-0.54,1.13,-0.21
20.221480,-0.53,1.16,-0.24
20.222439,-0.52,1.18,-0.28
20.224012,-0.51,1.20,-0.30
20.226445,-0.51,1.21,-0.33
20.229533,-0.51,1.20,-0.36
20.231504,-0.51,1.19,-0.38
20.234126,-0.52,1.17,-0.40
20.239039,-0.52,1.14,-0.42
20.239867,-0.53,1.11,-0.43
20.241188,-0.53,1.06,-0.45
20.243858,-0.53,1.02,-0.47
20.246249,-0.54,0.96,-0.48
20.249039,-0.53,0.91,-0.49
20.251012,-0.52,0.84,-0.50
20.254894,-0.51,0.78,-0.50
20.256025,-0.49,0.71,-0.51
20.258386,-0.47,0.64,-0.51
20.261177,-0.45,0.57,-0.51
20.263328,-0.43,0.51,-0.51
20.265851,-0.41,0.46,-0.50
20.276309,-0.38,0.42,-0.50
20.277948,-0.36,0.38,-0.50
20.278878,-0.35,0.35,-0.50
20.279488,-0.33,0.33,-0.49
20.279876,-0.31,0.31,-0.49
20.280646,-0.31,0.29,-0.48
20.283157,-0.30,0.28,-0.47
20.292061,-0.30,0.27,-0.45
20.293278,-0.29,0.27,-0.44
20.293841,-0.28,0.27,-0.42
20.294214,-0.27,0.27,-0.40
20.295461,-0.25,0.29,-0.39
20.297943,-0.22,0.31,-0.38
20.300422,-0.18,0.35,-0.36
20.303610,-0.15,0.38,-0.35
20.305204,-0.10,0.42,-0.34
20.308216,-0.05,0.47,-0.32
20.310161,-0.00,0.51,-0.30
20.313224,0.05,0.56,-0.27
20.315058,0.10,0.60,-0.23
20.317824,0.14,0.63,-0.19
20.320859,0.18,0.66,-0.15
20.323593,0.21,0.68,-0.10
20.326014,0.23,0.68,-0.04
20.328398,0.25,0.67,0.02
20.330078,0.26,0.65,0.07
20.332462,0.26,0.61,0.13
20.336756,0.26,0.55,0.18
20.337355,0.26,0.49,0.24
20.339931,0.26,0.41,0.29
20.342551,0.25,0.32,0.34
20.344901,0.25,0.23,0.39
20.347797,0.25,0.14,0.43
20.350010,0.25,0.04,0.48
20.354477,0.26,-0.05,0.52
20.355481,0.27,-0.14,0.56
20.357510,0.28,-0.22,0.60
20.359761,0.31,-0.29,0.63
20.362228,0.34,-0.36,0.65
20.364644,0.38,-0.42,0.66
20.368771,0.42,-0.47,0.66
20.377811,0.48,-0.50,0.65
20.378636,0.54,-0.52,0.63
20.379070,0.61,-0.53,0.62
20.379473,0.69,-0.54,0.60
20.380509,0.77,-0.54,0.58
20.382216,0.86,-0.54,0.56
20.384471,0.94,-0.53,0.55
20.399979,1.03,-0.53,0.53
20.400614,1.11,-0.53,0.51
20.400948,1.18,-0.52,0.49
20.401285,1.26,-0.51,0.48
20.401671,1.33,-0.52,0.46
20.402021,1.39,-0.53,0.43
20.402332,1.45,-0.54,0.41
20.406370,1.51,-0.56,0.37
20.406959,1.57,-0.58,0.34
20.409307,1.63,-0.62,0.30
20.412233,1.68,-0.66,0.26
20.414000,1.74,-0.71,0.21
20.416530,1.78,-0.77,0.16
20.419993,1.83,-0.85,0.10
20.421862,1.87,-0.94,0.04
20.423862,1.91,-1.03,-0.03
20.426952,1.95,-1.11,-0.11
20.428722,1.99,-1.21,-0.18
20.432201,2.02,-1.30,-0.27
20.434709,2.06,-1.39,-0.35
20.437483,2.09,-1.49,-0.43
20.439091,2.13,-1.59,-0.51
20.442120,2.16,-1.66,-0.58
20.444503,2.20,-1.71,-0.64
20.446543,2.25,-1.71,-0.68
20.449467,2.30,-1.68,-0.71
20.452562,2.36,-1.62,-0.72
20.454349,2.43,-1.50,-0.71
20.456367,2.50,-1.36,-0.68
20.458948,2.57,-1.17,-0.64
20.461699,2.65,-0.95,-0.58
20.464260,2.70,-0.69,-0.50
20.468319,2.75,-0.39,-0.41
20.468802,2.79,-0.07,-0.33
20.475183,2.82,0.28,-0.25
20.476147,2.83,0.62,-0.17
20.476705,2.83,0.96,-0.11
20.478493,2.82,1.28,-0.06
20.480611,2.79,1.60,-0.02
20.483806,2.75,1.91,0.01
20.493980,2.69,2.21,0.03
20.494842,2.63,2.49,0.05
20.495188,2.57,2.77,0.06
20.495529,2.51,3.03,0.08
20.495877,2.44,3.27,0.09
20.498912,2.36,3.48,0.11
20.501414,2.29,3.67,0.12
20.504071,2.20,3.84,0.14
20.506014,2.10,3.99,0.16
20.508423,2.00,4.13,0.17
20.510480,1.88,4.26,0.16
20.512691,1.77,4.34,0.15
20.516481,1.68,4.38,0.15
20.519772,1.60,4.39,0.16
20.520532,1.51,4.37,0.17
20.522776,1.43,4.33,0.19
20.525721,1.35,4.26,0.22
20.528098,1.26,4.14,0.25
20.530683,1.18,4.02,0.30
20.533880,1.11,3.88,0.34
20.536280,1.06,3.73,0.37
20.537470,1.02,3.55,0.38
20.540388,0.99,3.35,0.40
20.542903,0.98,3.13,0.40
20.545692,0.97,2.87,0.41
20.547864,0.97,2.59,0.40
20.549919,0.98,2.28,0.40
20.553183,0.99,1.95,0.38
20.556515,1.01,1.60,0.37
20.557493,1.04,1.24,0.34
20.560627,1.08,0.87,0.32
20.562209,1.10,0.48,0.31
20.565192,1.11,0.08,0.29
20.568265,1.12,-0.31,0.28
20.575149,1.12,-0.69,0.27
20.575807,1.14,-1.05,0.27
20.576168,1.16,-1.36,0.29
20.577014,1.19,-1.63,0.31
20.579916,1.23,-1.85,0.34
20.581923,1.28,-2.04,0.38
20.593824,1.35,-2.19,0.42
20.594637,1.44,-2.30,0.46
20.595001,1.54,-2.37,0.50
20.595347,1.64,-2.40,0.53
20.595695,1.73,-2.38,0.57
20.597490,1.82,-2.32,0.59
20.599338,1.90,-2.22,0.61
20.603354,1.98,-2.08,0.64
20.605414,2.06,-1.91,0.66
20.606797,2.15,-1.73,0.69
20.609115,2.23,-1.55,0.71
20.611573,2.31,-1.37,0.74
20.614335,2.39,-1.19,0.76
20.616708,2.47,-1.01,0.79
20.620375,2.54,-0.84,0.82
20.621729,2.62,-0.68,0.84
20.624555,2.69,-0.54,0.86
20.626430,2.76,-0.43,0.88
20.628858,2.82,-0.37,0.89
20.631306,2.87,-0.33,0.91
20.636654,2.91,-0.33,0.93
20.637397,2.94,-0.35,0.94
20.638797,2.97,-0.39,0.95
20.641273,2.98,-0.45,0.94
20.644146,2.99,-0.53,0.94
20.646404,2.98,-0.64,0.92
20.648560,2.96,-0.76,0.91
20.653180,2.94,-0.91,0.89
20.654103,2.91,-1.06,0.87
20.656000,2.87,-1.22,0.85
20.658797,2.82,-1.38,0.83
20.660923,2.77,-1.53,0.82
20.664013,2.71,-1.65,0.80
20.666149,2.66,-1.75,0.79
20.675718,2.60,-1.82,0.79
20.676532,2.53,-1.87,0.78
20.676955,2.46,-1.91,0.78
20.677337,2.40,-1.95,0.77
20.678309,2.34,-1.98,0.77
20.680638,2.29,-2.01,0.76
20.697433,2.23,-2.03,0.76
20.698965,2.18,-2.03,0.76
20.699401,2.12,-2.01,0.76
20.699808,2.07,-1.99,0.76
20.700268,2.00,-1.95,0.76
20.700687,1.94,-1.91,0.76
20.701121,1.89,-1.86,0.77
20.701539,1.83,-1.81,0.77
20.704821,1.78,-1.74,0.77
20.705506,1.73,-1.67,0.77
20.707983,1.68,-1.61,0.77
20.710475,1.64,-1.55,0.76
20.713012,1.61,-1.50,0.76
20.715751,1.57,-1.47,0.75
20.719816,1.54,-1.45,0.74
20.720626,1.51,-1.44,0.73
20.723255,1.48,-1.44,0.72
20.725104,1.45,-1.44,0.70
20.727847,1.43,-1.45,0.69
20.730484,1.41,-1.45,0.67
20.732628,1.39,-1.43,0.65
20.737284,1.37,-1.42,0.62
20.738317,1.34,-1.38,0.59
20.740158,1.33,-1.35,0.56
20.743207,1.31,-1.32,0.53
20.745881,1.29,-1.29,0.50
20.747358,1.28,-1.26,0.47
20.753147,1.26,-1.24,0.45
20.754093,1.25,-1.22,0.43
20.754950,1.24,-1.21,0.41
20.758011,1.23,-1.23,0.40
20.759805,1.22,-1.24,0.38
20.762801,1.21,-1.25,0.37
20.765712,1.20,-1.26,0.36
20.767322,1.19,-1.26,0.35
20.777161,1.18,-1.26,0.34
20.778036,1.16,-1.27,0.33
20.778432,1.15,-1.27,0.33
20.778793,1.13,-1.27,0.32
20.779660,1.11,-1.28,0.31
20.811182,1.09,-1.29,0.30
20.812394,1.07,-1.29,0.29
20.812815,1.05,-1.30,0.29
20.813191,1.02,-1.30,0.29
20.813851,1.00,-1.29,0.30
20.814283,0.97,-1.27,0.31
