time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.300001,-0.1730,-0.0895,0.0214,0.196
6.305809,-0.1694,-0.0780,0.1040,0.214
6.313431,-0.1041,-0.0624,0.2261,0.257
6.314690,0.0199,-0.0788,0.3255,0.335
6.321052,0.0004,-0.1150,0.4235,0.439
6.325130,-0.0258,-0.1351,0.4038,0.427
6.330571,-0.0681,-0.1506,0.2985,0.341
6.335833,-0.1287,-0.1684,0.1867,0.282
6.340162,-0.1364,-0.1503,0.0900,0.222
6.348302,-0.1223,-0.0752,0.0344,0.148
6.349414,-0.1462,-0.0387,-0.0470,0.158
6.354837,-0.1535,-0.0070,-0.1084,0.188
6.367181,-0.1775,-0.0109,-0.1358,0.224
6.368271,-0.1444,0.0069,-0.1367,0.199
6.370313,-0.0380,0.0319,-0.1351,0.144
6.374886,0.0532,-0.0239,-0.1571,0.168
6.379642,0.0442,-0.0458,-0.0579,0.086
6.383958,-0.0133,-0.0435,0.0161,0.048
6.389573,0.0671,-0.3484,-0.2351,0.426
6.397095,0.2295,-0.8189,-0.4256,0.951
6.399992,0.0894,-0.4901,0.0214,0.499
6.404062,-0.1691,-0.0043,0.2250,0.281
6.411619,-0.2190,0.3372,-0.0042,0.402
6.415121,-0.2145,0.5636,-0.2100,0.639
6.419460,-0.1120,0.5180,-0.1882,0.562
6.424307,-0.0192,0.3353,-0.0335,0.338
6.429631,-0.0506,0.0738,-0.0626,0.109
6.433768,-0.0483,-0.1203,-0.1644,0.209
6.439028,-0.0619,-0.1023,-0.1105,0.163
6.450637,-0.1236,-0.0161,-0.1613,0.204
6.451723,-0.1380,0.0077,-0.3111,0.340
6.453995,-0.1121,-0.0107,-0.3737,0.390
6.458392,-0.1215,-0.0422,-0.2931,0.320
6.467612,-0.0824,-0.0059,-0.2251,0.240
6.469359,-0.0502,0.0286,-0.2074,0.215
6.473258,-0.0370,0.0349,-0.1755,0.183
6.478573,-0.0267,-0.0182,-0.1532,0.157
6.482792,-0.0217,-0.0307,-0.0429,0.057
6.487524,0.0160,-0.0602,0.0712,0.095
6.496405,0.0077,-0.0335,0.1795,0.183
6.498129,0.0012,-0.0414,0.2677,0.271
6.503468,-0.0555,-0.0931,0.2694,0.290
6.508406,-0.1097,-0.1617,0.2947,0.354
6.513508,-0.1156,-0.1851,0.2576,0.338
6.518361,-0.1256,-0.1394,0.2015,0.275
6.523630,-0.1470,-0.0821,0.0531,0.177
6.528132,-0.2176,-0.0317,-0.0941,0.239
6.532689,-0.1995,0.0621,-0.2254,0.307
6.537834,-0.1481,0.1014,-0.2556,0.312
6.549049,-0.0848,0.0962,-0.3115,0.337
6.550148,-0.0220,0.0970,-0.3640,0.377
6.554356,0.1088,0.0865,-0.2827,0.315
6.557557,0.2569,0.0622,-0.1468,0.302
6.566515,0.4354,-0.3835,-0.3170,0.661
6.567481,0.5527,-0.7359,-0.1024,0.926
6.571629,0.4462,-0.4719,0.4298,0.779
6.577602,0.1731,-0.0533,0.4495,0.485
6.582111,0.0469,0.3661,0.2752,0.460
6.586562,0.0643,0.6150,0.0973,0.626
6.596850,0.0742,0.6754,0.0939,0.686
6.597624,0.0856,0.5933,0.1828,0.627
6.601593,0.1926,0.3039,0.0338,0.361
6.607223,0.2330,0.0421,-0.0161,0.237
6.615636,0.1680,0.0099,0.0580,0.178
6.616164,0.0797,0.0774,0.0435,0.119
6.621686,0.0869,0.1137,-0.1037,0.177
6.632028,0.0513,0.1191,-0.1616,0.207
6.632893,0.0022,0.0610,-0.1003,0.117
6.637142,-0.0504,-0.0173,-0.0989,0.112
6.640802,-0.0401,-0.0988,-0.0336,0.112
6.648431,-0.0173,-0.0842,0.0596,0.105
6.650748,0.0224,-0.0270,0.1802,0.184
6.656189,0.0668,0.0151,0.1925,0.204
6.665447,0.0702,-0.0102,0.1738,0.188
6.666336,0.0542,-0.0285,0.1625,0.174
6.670887,0.0946,-0.0401,0.1205,0.158
6.682839,0.1388,-0.1159,0.0577,0.190
6.683705,0.1631,-0.1696,0.0315,0.237
6.685735,0.3663,-0.5306,-0.2093,0.678
6.690851,0.3839,-0.5832,-0.1596,0.716
6.701472,0.1110,-0.2261,0.1574,0.297
6.702460,0.0133,0.1733,0.1809,0.251
6.706407,-0.0236,0.4076,0.0208,0.409
6.710734,-0.1027,0.4710,0.0187,0.482
6.715520,-0.1194,0.4574,0.0828,0.480
6.720527,-0.1264,0.3459,0.1271,0.390
6.731064,-0.1475,0.2609,0.1635,0.341
6.731859,-0.1802,0.2588,0.1731,0.360
6.735871,-0.1491,0.1351,0.0782,0.216
6.740297,-0.0997,-0.0706,-0.0013,0.122
6.751144,-0.0579,-0.1463,0.0363,0.161
6.752127,-0.0469,-0.1284,0.1185,0.181
6.754661,-0.0612,-0.0939,0.1260,0.169
6.761741,-0.0938,-0.0925,0.0739,0.151
6.765210,-0.1215,-0.0599,0.0676,0.151
6.769473,-0.1013,-0.0467,0.0540,0.124
6.776601,-0.0932,-0.0504,0.0192,0.108
6.779653,-0.0926,-0.0685,-0.0081,0.116
6.784879,-0.0880,-0.0535,-0.0444,0.112
6.790138,0.1021,-0.3800,-0.3164,0.505
6.795231,0.2676,-0.6575,-0.2593,0.756
6.798933,0.1625,-0.4405,0.0912,0.478
6.803750,0.0326,-0.1536,0.1642,0.227
6.813950,-0.1034,0.1552,0.0668,0.198
6.814797,-0.1187,0.3574,-0.1558,0.408
6.820004,-0.0319,0.3587,-0.2481,0.437
6.824048,0.0844,0.3265,-0.2681,0.431
6.830177,0.1775,0.2348,-0.2686,0.398
6.834740,0.2168,0.1480,-0.1977,0.329
6.838394,0.1674,0.0637,-0.1202,0.216
6.847123,0.1061,-0.0297,-0.0979,0.147
6.849677,0.0480,-0.0892,-0.0808,0.130
6.854177,-0.0305,-0.0673,-0.0593,0.095
6.869088,-0.0863,-0.0240,-0.0691,0.113
6.870875,-0.1478,0.0429,-0.0293,0.157
6.871799,-0.1797,0.0239,-0.0449,0.187
6.878332,-0.1758,-0.0637,-0.1243,0.225
6.879629,-0.0942,-0.1553,-0.1005,0.208
6.882442,-0.0659,-0.2227,0.0158,0.233
6.888940,-0.1140,-0.1999,0.0858,0.246
6.893375,-0.0981,-0.1939,-0.0203,0.218
6.897642,-0.0690,-0.2400,-0.1724,0.303
6.904149,0.0326,-0.3469,-0.2512,0.430
6.912495,0.0431,-0.2956,-0.2126,0.367
6.914083,-0.0570,-0.0589,-0.0941,0.125
6.918318,-0.0674,0.1097,-0.1811,0.222
6.923225,-0.0799,0.2246,-0.2106,0.318
6.928740,-0.1020,0.3501,-0.1377,0.390
6.936768,-0.0347,0.2817,-0.1814,0.337
6.938652,0.0541,0.1396,-0.2383,0.281
6.943009,0.0839,0.0290,-0.1067,0.139
6.946975,0.1370,-0.0242,0.0356,0.144
6.951859,0.1540,-0.0752,0.0696,0.185
6.957230,0.0760,-0.0856,0.1102,0.159
6.962071,0.0894,-0.0721,0.0908,0.146
6.967307,0.1640,-0.1485,-0.0681,0.231
6.971301,0.3106,-0.3730,-0.2508,0.546
6.978143,0.2999,-0.2173,-0.0116,0.371
6.981364,0.2032,-0.0220,0.0562,0.212
6.987367,0.1299,0.1055,-0.0244,0.169
6.993663,0.0673,0.2370,-0.0547,0.252
6.996561,0.0408,0.2983,-0.0752,0.310
7.001533,0.1042,0.2732,-0.0408,0.295
7.008421,0.1617,0.1810,0.0099,0.243
7.011497,0.0901,0.1718,0.1028,0.220
7.016755,0.0564,0.1122,0.0952,0.158
7.021496,0.1520,-0.0874,-0.0564,0.184
7.025973,0.1791,-0.1074,0.0835,0.225
7.031117,0.1748,-0.0992,0.2104,0.291
7.035798,0.1420,-0.0986,0.1769,0.247
7.047363,0.0691,0.0204,0.1934,0.206
7.047966,-0.0172,0.1500,0.2189,0.266
7.051497,-0.0923,0.2239,0.2128,0.322
7.065534,-0.1582,0.2642,0.2156,0.376
7.066488,-0.2008,0.2547,0.2012,0.382
7.067101,-0.2021,0.1558,0.1109,0.278
7.071115,-0.1319,0.0536,0.0690,0.158
7.077402,-0.0788,-0.0167,0.1344,0.157
7.080218,-0.0495,-0.0768,0.2704,0.285
7.085157,-0.0816,-0.1032,0.3027,0.330
7.093239,-0.1417,-0.0700,0.3228,0.359
7.095534,-0.1327,-0.0610,0.3141,0.346
7.100450,-0.1570,-0.1213,0.2699,0.335
7.105515,-0.1010,-0.2071,0.1694,0.286
7.110541,-0.0765,-0.1426,0.1600,0.228
7.115472,-0.1302,0.0398,0.1979,0.240
7.119602,-0.2092,0.1493,0.1639,0.305
7.126579,-0.2661,0.2102,0.0494,0.343
7.129898,-0.1974,0.1401,-0.0852,0.257
7.135127,-0.0826,0.0373,-0.1255,0.155
7.139721,-0.0169,-0.0223,-0.0464,0.054
7.147753,0.0149,-0.0033,0.0437,0.046
7.150311,0.0416,0.0508,0.0474,0.081
7.155863,0.0606,0.0875,0.0013,0.106
7.165543,0.0768,0.0931,-0.0562,0.133
7.166311,0.0925,0.0488,-0.1295,0.166
7.169870,0.2068,-0.1608,-0.2679,0.375
7.179421,0.1919,-0.0784,-0.1770,0.273
7.180394,0.1044,0.1126,-0.0967,0.181
7.184303,0.0043,0.3046,-0.0841,0.316
7.192217,-0.0681,0.4331,-0.0958,0.449
7.194014,-0.0872,0.3993,-0.1669,0.441
7.199865,-0.0115,0.1689,-0.2062,0.267
7.204381,0.0753,-0.0213,-0.1547,0.173
7.210191,0.1143,-0.1195,-0.0134,0.166
7.214637,0.0610,-0.1217,0.1144,0.178
7.218527,0.0228,-0.0790,0.1292,0.153
7.228495,0.0229,-0.0488,0.0701,0.088
7.229266,-0.0010,-0.0643,0.0305,0.071
7.234106,-0.0087,-0.0944,-0.0063,0.095
7.243026,-0.0336,-0.1059,-0.0522,0.123
7.244082,-0.0400,-0.0915,-0.0809,0.128
7.248673,-0.0636,-0.0513,-0.1447,0.166
7.253608,-0.0829,-0.0187,-0.2529,0.267
7.258603,-0.0266,0.0065,-0.2742,0.276
7.263495,0.0240,0.0052,-0.2430,0.244
7.268577,0.0385,-0.0244,-0.2356,0.240
7.276933,0.0599,-0.0035,-0.1805,0.190
7.278031,0.0644,0.0055,-0.1615,0.174
7.283028,0.0761,-0.0330,-0.1331,0.157
7.289925,0.0832,-0.0851,-0.0479,0.128
7.296004,0.1210,-0.1982,-0.1033,0.254
7.298040,0.1488,-0.3593,-0.2005,0.438
7.303354,0.0963,-0.2003,-0.0738,0.234
7.309439,0.0668,-0.0541,-0.0674,0.109
7.312470,0.0857,0.0294,-0.1230,0.153
7.318329,0.0477,0.1620,-0.0715,0.183
7.327130,0.0384,0.2623,-0.1463,0.303
7.327928,0.0685,0.1619,-0.2273,0.287
7.333174,0.0738,0.0646,-0.2026,0.225
7.337090,0.0599,-0.0318,-0.0973,0.119
7.345755,0.0561,-0.0941,-0.0144,0.110
7.349082,0.0311,-0.1084,-0.0345,0.118
7.352885,0.0299,-0.0037,-0.0733,0.079
7.361689,0.0775,-0.0204,-0.2106,0.225
7.362837,0.1218,-0.0652,-0.1136,0.179
7.367972,0.0505,0.0541,0.1126,0.135
7.371961,-0.0332,0.1056,0.1484,0.185
7.376812,-0.0442,0.2135,0.1619,0.272
7.381862,0.0014,0.2416,0.0328,0.244
7.387814,0.0621,0.1500,-0.0354,0.166
7.393272,0.0905,0.0537,0.0349,0.111
7.396492,0.0566,-0.0379,0.1258,0.143
7.401389,-0.0106,-0.0770,0.1730,0.190
7.410068,-0.0392,-0.0827,0.1533,0.179
7.411252,-0.0368,-0.1123,0.1313,0.177
7.416171,-0.0345,-0.0894,0.0549,0.110
7.426153,0.0033,-0.0903,0.0458,0.101
7.427176,0.0192,-0.1289,-0.0272,0.133
7.430955,0.0489,-0.3420,-0.1463,0.375
7.435671,0.0339,-0.2248,-0.0341,0.230
7.449429,0.0770,-0.1200,0.0554,0.153
7.450357,0.0943,0.0103,0.0917,0.132
7.450840,0.0500,0.1488,0.1131,0.193
7.467022,0.0722,0.2167,0.0630,0.237
7.467507,0.0418,0.2551,0.0395,0.262
7.467814,-0.0430,0.2643,0.0681,0.276
7.471743,-0.1077,0.2827,0.0724,0.311
7.476807,-0.1432,0.1702,0.0909,0.240
7.480194,-0.1549,0.0399,0.0500,0.168
7.485111,-0.1096,-0.0392,0.0524,0.128
7.490097,-0.0883,-0.0272,0.0762,0.120
7.495878,-0.0839,0.0391,0.1402,0.168
7.499950,-0.0867,-0.0046,0.1393,0.164
7.505229,-0.0778,-0.0532,0.1503,0.177
7.510079,-0.1214,-0.0329,0.1254,0.178
7.514719,-0.1153,-0.0226,0.1080,0.160
7.519990,-0.1452,-0.0128,0.0551,0.156
7.525462,-0.1656,-0.0509,-0.0211,0.175
7.530086,-0.1695,-0.0886,-0.0347,0.194
7.534481,-0.1426,-0.0619,-0.0505,0.163
7.544033,-0.1348,-0.0256,-0.0234,0.139
7.545002,-0.1433,0.0177,-0.0393,0.150
7.551082,-0.1230,0.0135,-0.0622,0.139
7.556464,-0.0695,-0.0093,-0.0730,0.101
7.559675,-0.0494,-0.0010,-0.0647,0.081
7.564611,-0.0578,-0.0162,-0.0946,0.112
7.570335,-0.0399,0.0212,-0.1384,0.146
7.575003,-0.0343,0.0658,-0.1388,0.157
7.579528,-0.0454,0.0624,-0.1011,0.127
7.584004,-0.0520,-0.0075,-0.0969,0.110
7.591303,-0.0803,-0.1054,-0.0402,0.138
7.594072,-0.0846,-0.1408,0.0089,0.165
7.599402,-0.0912,-0.0953,0.1168,0.176
7.604692,-0.0786,-0.0004,0.1311,0.153
7.609266,-0.0374,-0.0035,0.0929,0.100
7.614177,-0.0439,-0.0920,0.0882,0.135
7.618675,-0.0591,-0.1724,0.1379,0.229
7.624504,-0.1116,-0.1570,0.1633,0.253
7.629067,-0.1634,-0.0725,0.0790,0.195
7.633431,-0.1628,-0.0409,-0.0114,0.168
7.645245,-0.1179,-0.0215,-0.0864,0.148
7.646420,-0.0598,0.0187,-0.0727,0.096
7.649588,-0.0047,-0.0367,-0.0163,0.040
7.653557,-0.0021,-0.0987,0.0276,0.103
7.659797,-0.0108,-0.1742,0.0542,0.183
7.663772,-0.0185,-0.2105,0.0282,0.213
7.667880,-0.0590,-0.1773,0.0308,0.189
7.673274,-0.0802,-0.1230,0.0713,0.163
7.678267,-0.0493,-0.1337,0.0783,0.163
7.683267,-0.0351,-0.1327,0.1277,0.187
7.690804,-0.0112,-0.0987,0.0648,0.119
7.692975,0.0579,-0.0293,-0.0309,0.072
7.697502,0.0837,0.0707,-0.1068,0.153
7.703306,0.1451,0.1678,-0.2034,0.301
7.708576,0.2058,0.2123,-0.3036,0.424
7.712401,0.2306,0.2117,-0.3767,0.490
7.717682,0.2600,0.2141,-0.4157,0.535
7.724870,0.3248,0.1601,-0.3805,0.525
7.727207,0.3133,0.0998,-0.3550,0.484
7.732501,0.2735,0.0331,-0.2894,0.400
7.737662,0.1818,-0.0018,-0.2811,0.335
7.746027,0.1337,0.0017,-0.1684,0.215
7.746896,0.1531,0.0385,0.0287,0.160
7.752848,0.1347,0.0224,0.1477,0.201
7.764649,0.0620,-0.0486,0.1799,0.196
7.765474,0.0116,-0.1171,0.1448,0.187
7.767721,0.0260,-0.1164,0.0884,0.149
7.774311,0.0524,-0.1064,-0.0033,0.119
7.778586,0.0526,-0.0701,-0.0871,0.124
7.782332,0.0361,-0.0529,-0.1345,0.149
7.787767,0.0317,-0.0022,-0.1789,0.182
7.791296,-0.0012,0.0341,-0.1777,0.181
7.797606,-0.0148,0.0468,-0.1763,0.183
7.802124,-0.0162,0.0718,-0.2009,0.214
7.808882,-0.0177,0.0662,-0.1988,0.210
7.810976,-0.0125,0.0775,-0.1656,0.183
7.815693,0.0497,0.0909,-0.0139,0.105
7.826974,0.0882,0.1231,0.0981,0.180
7.827524,0.0839,0.0861,0.0666,0.137
7.831441,0.0605,0.0352,0.0186,0.072
7.842758,0.0397,0.0323,0.0139,0.053
7.843212,0.0167,0.0366,0.0425,0.059
7.847125,-0.0250,0.0266,0.0376,0.052
7.851393,-0.0641,0.0381,-0.0076,0.075
7.859397,-0.0463,0.0328,0.0238,0.062
7.861478,-0.0218,-0.0154,0.1263,0.129
7.865478,-0.0117,-0.0448,0.2276,0.232
7.872396,-0.0371,-0.0219,0.2543,0.258
7.876089,-0.0459,-0.0139,0.2687,0.273
7.880757,-0.0309,-0.0039,0.2638,0.266
7.885052,-0.0210,0.0079,0.2494,0.250
7.890785,-0.0159,0.0527,0.2018,0.209
7.895550,-0.0559,0.0804,0.1663,0.193
7.900652,-0.1121,0.1057,0.0980,0.183
7.906412,-0.1083,0.1050,0.0493,0.159
7.910112,-0.1067,0.0883,0.0534,0.148
7.915686,-0.1305,-0.0012,0.1002,0.165
7.924137,-0.0983,-0.0891,0.1607,0.208
7.925168,-0.1103,-0.0521,0.2511,0.279
7.931912,-0.1026,0.0276,0.1980,0.225
7.935821,-0.0882,0.0659,0.1645,0.198
7.945753,-0.0579,0.0891,0.1218,0.162
7.948750,-0.0428,0.1304,0.1199,0.182
7.955189,-0.0405,0.1041,0.1229,0.166
7.955618,-0.0129,0.0728,0.1046,0.128
7.959755,0.0258,0.0389,0.0605,0.076
7.964141,-0.0169,-0.0378,0.0690,0.080
7.970278,-0.0281,-0.0687,0.1557,0.173
7.974049,-0.0219,-0.0948,0.2009,0.223
7.980824,0.0323,-0.1515,0.2025,0.255
7.984876,1.5109,-0.7919,0.3246,1.736
7.989268,0.2473,-0.3760,0.3905,0.596
7.994465,-0.6814,0.2472,0.6472,0.972
8.000092,-0.2931,0.5182,0.3552,0.693
8.006255,-0.0781,0.3291,-0.2849,0.442
8.008720,-0.1441,0.0638,-0.4459,0.473
8.014070,-0.0911,-0.0089,-0.2703,0.285
8.019290,0.0119,-0.0354,-0.1508,0.155
8.023569,0.0072,0.0079,-0.1485,0.149
8.029636,0.0308,0.0819,-0.1221,0.150
8.034303,0.1370,0.0980,-0.0319,0.171
8.042075,0.0046,0.0710,-0.0041,0.071
8.044880,-0.0461,0.0608,-0.0786,0.110
8.049098,0.0050,0.0601,-0.1118,0.127
8.055492,0.0574,0.0377,-0.1255,0.143
8.058610,0.1015,0.0271,-0.1530,0.186
8.063708,0.0899,0.0184,-0.1398,0.167
8.068032,0.0734,-0.0114,-0.1337,0.153
8.073637,0.0666,-0.0004,-0.1465,0.161
8.079086,0.1097,0.0322,-0.1637,0.200
8.083271,0.0785,0.0907,-0.0644,0.136
8.088468,0.0145,0.0536,0.0294,0.063
8.092654,0.0129,-0.0023,0.0344,0.037
8.099137,-0.0503,-0.0101,0.0439,0.068
8.102888,-0.1102,0.0131,0.0699,0.131
8.108229,-0.3185,0.0625,0.0431,0.327
8.114250,-0.3675,0.0980,-0.0358,0.382
8.118777,-0.0717,0.0029,-0.1613,0.177
8.123761,0.0288,-0.1006,-0.1952,0.221
8.127259,-0.0213,-0.1368,-0.1480,0.203
8.133498,-0.0305,-0.0824,-0.0798,0.119
8.144746,-0.0204,-0.0306,-0.0906,0.098
8.146033,-0.0175,0.0186,-0.1369,0.139
8.151254,-0.0383,0.0416,-0.1422,0.153
8.159223,-0.0398,0.0291,-0.1474,0.155
8.160314,-0.0128,0.0288,-0.1097,0.114
8.162061,0.0306,0.0024,-0.0676,0.074
8.167036,0.0073,0.0141,0.0145,0.022
8.175607,-0.0063,0.0470,0.0459,0.066
8.176816,0.0086,0.0345,-0.0202,0.041
8.181445,-0.0077,0.0317,-0.0715,0.079
8.189125,-0.0263,0.0505,-0.0651,0.086
8.192447,-0.0733,0.0503,-0.0516,0.103
8.196767,-0.0748,-0.0067,-0.0760,0.107
8.204318,-0.0738,-0.0915,-0.0622,0.133
8.206799,-0.0989,-0.0542,-0.0437,0.121
8.211242,-0.0999,-0.0789,-0.0348,0.132
8.216749,-0.1153,-0.0701,-0.0473,0.143
8.221610,-0.1066,-0.0089,-0.0383,0.114
8.226613,-0.0791,-0.0192,-0.0245,0.085
8.230874,-0.0802,0.0159,-0.0416,0.092
8.241211,-0.0434,0.0292,0.0008,0.052
8.242115,0.0573,0.0137,0.0333,0.068
8.246474,0.1122,-0.0043,0.0391,0.119
8.251020,0.1381,0.0444,0.0758,0.164
8.258110,0.1616,0.1305,0.0264,0.209
8.261469,0.1468,0.1112,-0.0082,0.184
8.265715,0.1747,0.0899,-0.0567,0.205
8.271455,0.1666,0.0806,-0.0454,0.191
8.275412,0.1397,0.0497,0.0299,0.151
8.281346,0.1250,0.0168,0.0047,0.126
8.289478,0.0771,0.0080,-0.0393,0.087
8.290959,0.0740,-0.0057,-0.0278,0.079
8.295448,2.1414,-0.8493,0.1927,2.312
8.300538,1.3176,-0.5629,0.7921,1.637
8.308036,-0.8702,0.2695,0.7104,1.155
8.310689,-0.8295,0.6848,0.4558,1.168
8.315360,-0.5184,0.5944,-0.0738,0.792
8.320700,-0.1892,0.0496,-0.3653,0.414
8.324795,0.0010,-0.2196,-0.2263,0.315
8.329535,0.0111,-0.1968,-0.0644,0.207
8.340676,-0.0670,-0.0507,0.0320,0.090
8.341563,-0.1234,0.0441,0.0683,0.148
8.345440,-0.1671,0.0787,0.1113,0.216
8.349549,-0.2647,0.0468,0.0992,0.287
8.354850,-0.2496,-0.0465,0.0752,0.265
8.359546,-0.1302,-0.1009,0.0231,0.166
8.364152,-0.0479,-0.1359,-0.0261,0.146
8.370977,0.0500,-0.1566,0.0037,0.164
8.375113,0.0827,-0.0797,-0.0474,0.124
8.379085,0.1737,-0.0603,-0.2424,0.304
8.384482,0.4264,-0.0689,-0.5677,0.713
8.389097,0.9428,-0.1002,-1.0665,1.427
8.394309,1.2033,-0.0998,-1.0108,1.575
8.400001,0.4134,0.0928,-0.2404,0.487
8.406671,-0.5180,0.2909,0.2045,0.628
8.408588,-0.8354,0.4070,0.3474,0.992
8.414530,-0.5973,0.3567,0.0419,0.697
8.421548,-0.2397,0.1461,-0.2680,0.388
8.424120,0.0317,-0.1098,-0.2543,0.279
8.429742,0.1538,-0.2496,-0.0746,0.302
8.442107,0.1732,-0.2244,-0.0274,0.285
8.443054,-0.0731,-0.0880,0.0024,0.114
8.443904,-0.3478,0.0145,0.0225,0.349
8.449076,-0.5027,0.0643,0.1537,0.530
8.454001,-0.4010,0.0356,0.1763,0.440
8.458504,-0.2805,-0.0212,0.1296,0.310
8.463304,-0.1917,-0.1323,0.1092,0.257
8.469682,-0.1274,-0.1761,0.1032,0.241
8.473281,-0.0493,-0.1533,0.1090,0.194
8.477999,-0.0123,-0.1024,0.0814,0.131
8.483711,0.0219,-0.0498,0.1109,0.124
8.488099,0.0276,-0.0216,0.1494,0.153
8.493821,-0.0068,-0.0438,0.1944,0.199
8.498674,-0.0598,-0.0637,0.1890,0.208
8.505118,-0.0412,-0.0862,0.2190,0.239
8.507481,0.0010,-0.0927,0.2817,0.297
8.512543,0.3159,-0.2336,0.4026,0.563
8.520450,0.0254,-0.1009,0.4813,0.492
8.523128,-0.2979,0.0755,0.3048,0.433
8.527873,-0.0959,0.0840,0.1795,0.220
8.532294,0.0402,0.0376,0.0981,0.112
8.540991,0.0398,-0.0464,-0.0064,0.061
8.543717,-0.0083,-0.0250,-0.0624,0.068
8.547858,-0.0659,0.0607,-0.1152,0.146
8.558095,-0.0685,0.1317,-0.1056,0.182
8.559113,-0.1040,0.1692,-0.0864,0.217
8.562782,-0.2176,0.1358,-0.0648,0.264
8.568637,-0.0571,0.0648,-0.0479,0.099
8.572170,0.0475,-0.0007,-0.0241,0.053
8.577391,-0.0150,-0.0539,-0.0077,0.056
8.582439,-0.0698,-0.0353,-0.0413,0.088
8.586842,-0.0959,0.0048,-0.1218,0.155
8.592024,-0.0934,0.0236,-0.2013,0.223
8.597705,-0.0982,0.0453,-0.2394,0.263
8.604815,-0.0106,0.0413,-0.2221,0.226
8.606240,0.0807,0.0468,-0.0621,0.112
8.612111,0.0904,0.0737,0.0775,0.140
8.617133,0.1050,0.0666,0.1776,0.217
8.625603,0.1480,0.0399,0.2385,0.284
8.626131,0.1266,0.0130,0.1917,0.230
8.631867,0.0863,0.0265,0.1239,0.153
8.644965,0.0580,-0.0198,0.0186,0.064
8.645743,0.0509,0.0201,-0.0475,0.072
8.646069,0.0481,0.0476,-0.0439,0.081
8.652689,0.1090,0.0415,0.0382,0.123
8.656371,0.1693,-0.0625,0.2145,0.280
8.661486,0.1535,-0.0973,0.4006,0.440
8.665173,0.1263,-0.1352,0.4656,0.501
8.670678,0.0829,-0.1118,0.3705,0.396
8.675363,0.0017,-0.1010,0.2617,0.280
8.680980,-0.0479,-0.0953,0.0966,0.144
8.687094,-0.0854,-0.0919,-0.0337,0.130
8.691302,-0.1415,-0.0525,-0.1555,0.217
8.696157,-0.1593,-0.0055,-0.3140,0.352
8.703426,-0.1153,0.0370,-0.4255,0.442
8.704974,-0.1051,0.0279,-0.4476,0.461
8.710288,-0.0786,0.0267,-0.4856,0.493
8.715835,-0.0477,0.0097,-0.4301,0.433
8.720877,-0.0240,-0.0541,-0.3107,0.316
8.725499,-0.0214,-0.1241,-0.1568,0.201
8.730031,-0.0898,-0.1387,-0.1041,0.195
8.735959,-0.1121,-0.1555,-0.0424,0.196
8.740369,-0.0744,-0.1009,-0.0408,0.132
8.745579,-0.0962,-0.0726,-0.1272,0.175
8.757092,-0.1367,-0.0488,-0.2364,0.277
8.758194,-0.1649,0.0065,-0.3348,0.373
8.760585,-0.1524,0.0527,-0.4224,0.452
8.764664,-0.1118,0.0565,-0.4565,0.473
8.769636,-0.0007,0.0919,-0.3139,0.327
8.774654,0.1305,0.0866,-0.0915,0.181
8.779683,0.1941,0.0929,0.1028,0.238
8.787366,0.2385,0.0533,0.2569,0.355
8.790053,0.3038,0.0395,0.3642,0.476
8.794249,0.3262,0.0224,0.4628,0.567
8.802006,0.3035,0.0307,0.5029,0.588
8.803900,0.2713,0.0664,0.4995,0.572
8.810259,0.2038,0.1008,0.4837,0.534
8.814580,0.1795,0.0533,0.4367,0.475
8.819051,0.1482,0.0317,0.3280,0.361
8.823949,0.0910,0.0194,0.2130,0.232
8.828639,0.0720,0.0402,0.1274,0.152
8.839373,0.0389,0.0418,0.0591,0.082
8.841489,0.0224,0.0244,0.0012,0.033
8.843273,-0.0013,0.0097,-0.0752,0.076
8.848394,-0.0203,-0.0093,-0.1362,0.138
8.855005,-0.0514,-0.0445,-0.1252,0.143
8.858631,-0.0706,-0.0534,-0.0619,0.108
8.863383,-0.0970,-0.0787,0.0058,0.125
8.868647,-0.1063,-0.1182,0.0894,0.182
8.873095,-0.0870,-0.1458,0.1175,0.206
8.878845,-0.0869,-0.1212,0.1499,0.211
8.886711,-0.0986,-0.1066,0.1153,0.185
8.888593,-0.1031,-0.1137,0.0691,0.168
8.893814,-0.0745,-0.0733,0.0043,0.105
8.897642,-0.0604,-0.0355,-0.0552,0.089
8.903640,-0.0655,-0.0262,-0.1400,0.157
8.907989,-0.0018,0.0379,-0.1099,0.116
8.912499,0.1065,0.0539,-0.0587,0.133
8.918961,0.1569,0.0817,-0.0483,0.183
8.923073,0.1403,0.1116,-0.0047,0.179
8.928031,0.1406,0.1101,0.0549,0.187
8.942204,0.1388,0.0822,0.1518,0.221
8.942887,0.1300,0.0899,0.1431,0.213
8.943272,0.1097,0.0569,0.1175,0.170
8.948350,0.1063,0.0619,0.0729,0.143
8.955220,0.0912,0.0572,0.0761,0.132
8.961988,0.0383,0.0549,0.0198,0.070
8.962280,-0.0185,-0.0044,0.0326,0.038
8.968908,-0.0464,-0.0633,0.0833,0.114
8.971768,-0.0384,-0.0461,0.1286,0.142
8.978025,-0.0449,-0.0578,0.1425,0.160
8.983565,-0.0796,-0.0721,0.1752,0.205
8.987158,-0.0926,-0.0960,0.1955,0.237
