time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
29.826232,0.0862,0.0234,-0.0147,0.090
29.832451,0.0711,0.0493,-0.0125,0.087
29.836339,0.0751,0.0560,-0.0126,0.095
29.841087,0.0766,0.0388,-0.0055,0.086
29.845989,0.0497,0.0622,-0.0104,0.080
29.851101,0.0230,0.0427,-0.0130,0.050
29.855903,-0.0035,0.0304,0.0082,0.032
29.861329,-0.0252,0.0396,0.0269,0.054
29.867393,-0.0275,0.0273,0.0194,0.043
29.871118,-0.0298,0.0318,0.0500,0.066
29.875635,-0.0083,0.0220,0.0661,0.070
29.880813,-0.0060,0.0100,0.0749,0.076
29.885672,0.0153,0.0170,0.0716,0.075
29.891195,0.0271,0.0358,0.0613,0.076
29.895274,0.0054,0.0022,0.0606,0.061
29.903558,0.0125,-0.0192,0.0907,0.094
29.906152,0.0124,-0.0309,0.0801,0.087
29.911070,0.0123,-0.0235,0.0530,0.059
29.918094,0.0170,-0.0186,0.0474,0.054
29.920652,0.0217,-0.0041,0.0775,0.081
29.925104,0.0073,-0.0136,0.0503,0.053
29.930697,-0.0093,-0.0301,0.0043,0.032
29.935497,0.0098,0.0034,-0.0081,0.013
29.940230,-0.0282,0.0105,0.0130,0.033
29.944758,-0.0089,0.0128,0.0172,0.023
29.949673,-0.0302,0.0317,0.0119,0.045
29.954946,-0.0249,0.0101,-0.0029,0.027
29.959814,-0.0127,0.0052,-0.0105,0.017
29.965087,-0.0290,0.0005,-0.0038,0.029
29.969704,-0.0191,-0.0233,-0.0207,0.037
29.974223,-0.0259,-0.0231,-0.0137,0.037
29.980571,-0.0018,-0.0062,-0.0186,0.020
29.984377,-0.0111,-0.0085,-0.0022,0.014
29.989475,-0.0346,-0.0298,0.0118,0.047
29.994281,-0.0341,-0.0058,0.0304,0.046
29.999368,-0.0287,-0.0223,0.0085,0.037
30.007018,-0.0235,-0.0031,0.0366,0.044
30.009461,-0.0207,0.0089,0.0501,0.055
30.015452,-0.0155,0.0183,0.0492,0.055
30.019486,-0.0150,0.0277,0.0483,0.058
30.024174,-0.0382,0.0157,0.0332,0.053
30.028924,-0.0376,-0.0058,0.0301,0.049
30.033788,-0.0440,0.0086,0.0318,0.055
30.038729,-0.0408,0.0038,0.0144,0.043
30.043965,-0.0400,0.0205,0.0067,0.045
30.048646,-0.0322,0.0133,0.0063,0.035
30.053412,-0.0362,-0.0319,0.0177,0.051
30.058836,-0.0188,-0.0031,0.0005,0.019
30.064990,0.0031,0.0041,-0.0144,0.015
30.068946,0.0130,0.0042,-0.0101,0.017
30.073384,0.0107,0.0065,-0.0154,0.020
30.078396,0.0110,0.0065,0.0006,0.013
30.083394,0.0398,0.0018,0.0094,0.041
30.088158,0.0184,-0.0125,-0.0057,0.023
30.092940,0.0091,0.0162,-0.0277,0.033
30.099569,0.0164,-0.0005,-0.0114,0.020
30.103426,0.0332,-0.0219,-0.0188,0.044
30.109550,0.0047,0.0116,-0.0143,0.019
30.113268,0.0097,0.0068,-0.0145,0.019
30.117774,0.0454,-0.0289,-0.0004,0.054
30.122768,0.0405,-0.0238,0.0041,0.047
30.127377,0.0118,-0.0236,0.0158,0.031
30.135413,-0.0071,-0.0281,0.0154,0.033
30.137777,-0.0212,-0.0089,0.0197,0.030
30.142610,-0.0020,-0.0160,0.0429,0.046
30.148184,-0.0019,-0.0016,0.0469,0.047
30.152310,-0.0017,-0.0110,0.0318,0.034
30.157920,-0.0110,-0.0014,0.0048,0.012
30.162337,-0.0037,0.0414,0.0139,0.044
30.167352,0.0155,0.0410,-0.0198,0.048
30.172009,0.0344,0.0383,-0.0009,0.052
30.177053,0.0485,0.0380,-0.0249,0.066
30.181997,0.0625,0.0401,-0.0320,0.081
30.186961,0.0811,0.0445,-0.0321,0.098
30.191994,0.0591,0.0133,-0.0250,0.066
30.198137,0.0895,0.0060,-0.0440,0.100
30.202116,0.0912,-0.0083,-0.0702,0.115
30.207003,0.0714,0.0203,-0.0674,0.100
30.211840,0.0731,0.0082,-0.0717,0.103
30.216603,0.0675,0.0057,-0.0996,0.120
30.221457,0.0596,0.0294,-0.0701,0.097
30.226748,0.0256,0.0552,-0.0645,0.089
30.234912,0.0132,0.0500,-0.0660,0.084
30.236653,-0.0206,0.0305,-0.0365,0.052
30.241249,-0.0257,0.0397,-0.0095,0.048
30.246157,-0.0284,0.0416,-0.0017,0.050
30.251285,-0.0382,0.0293,0.0345,0.059
30.256235,-0.0503,0.0195,0.0323,0.063
30.261450,-0.0385,0.0002,0.0181,0.043
30.266098,-0.0505,-0.0165,0.0326,0.062
30.271262,-0.0625,-0.0164,0.0515,0.083
30.276215,-0.0577,-0.0045,0.0679,0.089
30.281524,-0.0741,-0.0378,0.0794,0.115
30.285647,-0.0381,-0.0494,0.1049,0.122
30.290577,-0.0308,-0.0561,0.0872,0.108
30.295916,-0.0258,-0.0770,0.0839,0.117
30.300988,-0.0255,-0.0764,0.0853,0.117
30.305598,-0.0489,-0.0472,0.0820,0.107
30.311286,-0.0318,-0.0349,0.0573,0.074
30.319852,-0.0195,-0.0465,0.0374,0.063
30.320729,-0.0239,-0.0342,0.0344,0.054
30.326140,-0.0116,-0.0387,0.0171,0.044
30.331087,-0.0017,-0.0288,0.0190,0.035
30.336098,-0.0276,-0.0475,-0.0052,0.055
30.340534,-0.0223,-0.0067,-0.0411,0.047
30.345117,0.0020,0.0196,-0.0459,0.050
30.350072,-0.0238,0.0147,-0.0552,0.062
30.355710,-0.0233,0.0099,-0.0313,0.040
30.360149,0.0011,0.0075,-0.0290,0.030
30.364928,-0.0032,0.0051,-0.0718,0.072
30.369731,-0.0100,-0.0044,-0.0525,0.054
30.374733,-0.0095,-0.0185,-0.0167,0.027
30.383076,0.0100,-0.0112,-0.0381,0.041
30.384419,-0.0136,0.0127,-0.0260,0.032
30.389324,0.0105,-0.0040,-0.0118,0.016
30.394708,0.0178,0.0151,-0.0188,0.030
30.399895,0.0060,0.0269,0.0145,0.031
30.404415,-0.0009,0.0053,-0.0047,0.007
30.409637,-0.0055,0.0291,-0.0189,0.035
30.419550,0.0064,0.0098,-0.0234,0.026
30.420324,0.0253,0.0311,0.0101,0.041
30.423933,0.0323,0.0333,0.0148,0.049
30.429296,0.0344,0.0092,-0.0090,0.037
30.434236,0.0270,0.0115,-0.0089,0.031
30.439178,0.0268,-0.0052,0.0055,0.028
30.443722,0.0218,-0.0075,0.0008,0.023
30.448978,0.0286,-0.0027,-0.0112,0.031
30.454287,0.0355,0.0068,0.0127,0.038
30.458850,0.0280,0.0257,-0.0088,0.039
30.464461,0.0016,0.0136,-0.0135,0.019
30.468348,-0.0127,0.0016,0.0271,0.030
30.474264,-0.0007,0.0135,0.0150,0.020
30.479188,-0.0055,0.0205,-0.0112,0.024
30.483400,-0.0150,0.0085,0.0103,0.020
30.488152,-0.0363,-0.0106,0.0054,0.038
30.493135,-0.0385,-0.0129,0.0197,0.045
30.498836,-0.0121,-0.0081,0.0007,0.015
30.504176,-0.0120,-0.0436,0.0246,0.052
30.508616,-0.0143,-0.0219,0.0458,0.053
30.520812,-0.0333,-0.0170,0.0455,0.059
30.521679,-0.0282,-0.0168,0.0380,0.050
30.522730,-0.0161,-0.0357,0.0281,0.048
30.527602,0.0006,-0.0164,-0.0125,0.021
30.532856,-0.0066,0.0194,0.0089,0.022
30.537821,-0.0160,0.0097,0.0159,0.025
30.543109,-0.0086,-0.0117,0.0037,0.015
30.547529,0.0083,0.0098,0.0060,0.014
30.552743,-0.0202,0.0049,0.0033,0.021
30.557251,0.0063,0.0168,0.0055,0.019
30.562374,-0.0055,0.0143,-0.0065,0.017
30.567809,0.0044,0.0285,-0.0161,0.033
30.572939,0.0022,0.0236,-0.0184,0.030
30.577121,0.0213,0.0186,-0.0303,0.041
30.582144,0.0212,0.0304,-0.0468,0.060
30.586991,-0.0001,0.0040,-0.0180,0.018
30.592100,-0.0167,0.0087,-0.0109,0.022
30.598339,-0.0117,0.0039,-0.0039,0.013
30.601921,-0.0019,0.0016,-0.0135,0.014
30.606837,-0.0159,0.0134,-0.0113,0.024
30.614219,-0.0085,0.0110,0.0146,0.020
30.616769,-0.0107,-0.0081,0.0071,0.015
30.622316,-0.0247,-0.0223,-0.0003,0.033
30.627112,-0.0220,-0.0268,0.0232,0.042
30.634271,-0.0265,-0.0290,0.0038,0.039
30.638784,-0.0262,-0.0145,0.0106,0.032
30.641122,-0.0069,-0.0024,0.0174,0.019
30.648500,-0.0091,0.0071,0.0336,0.036
30.651801,0.0006,0.0023,0.0616,0.062
30.656841,-0.0160,0.0165,0.0323,0.040
30.661429,-0.0040,0.0354,0.0175,0.040
30.665746,-0.0064,0.0303,0.0361,0.048
30.670967,-0.0064,0.0419,0.0261,0.050
30.676609,0.0007,0.0202,0.0018,0.020
30.683406,-0.0089,0.0176,0.0014,0.020
30.686314,-0.0208,0.0150,-0.0179,0.031
30.690776,-0.0230,0.0268,-0.0345,0.049
30.702408,-0.0466,0.0099,-0.0107,0.049
30.703345,-0.0082,-0.0187,-0.0346,0.040
30.706019,-0.0248,-0.0043,-0.0464,0.053
30.710804,-0.0270,-0.0090,-0.0628,0.069
30.715679,-0.0292,-0.0089,-0.0339,0.046
30.720669,-0.0241,-0.0397,-0.0195,0.050
30.725045,-0.0356,-0.0204,-0.0218,0.046
30.732477,-0.0280,-0.0154,-0.0335,0.046
30.735595,-0.0134,-0.0058,0.0046,0.015
30.740550,-0.0179,-0.0389,0.0093,0.044
30.746870,-0.0199,-0.0220,0.0281,0.041
30.750839,-0.0007,-0.0123,0.0325,0.035
30.755197,0.0042,-0.0193,0.0272,0.034
30.760249,0.0139,-0.0025,0.0504,0.052
30.765052,0.0139,0.0118,0.0736,0.076
30.770100,-0.0050,0.0046,0.0702,0.071
30.774755,-0.0190,-0.0096,0.0765,0.079
30.779750,-0.0020,0.0095,0.0635,0.064
30.784746,0.0194,-0.0120,0.0554,0.060
30.789760,-0.0115,0.0167,0.0356,0.041
30.796292,-0.0135,0.0070,0.0065,0.017
30.800776,0.0009,0.0046,-0.0199,0.020
30.804352,-0.0417,0.0070,-0.0081,0.043
30.809141,-0.0056,-0.0192,-0.0367,0.042
30.814520,-0.0174,-0.0143,-0.0363,0.043
30.819839,-0.0435,-0.0047,-0.0241,0.050
30.823786,-0.0194,-0.0023,-0.0500,0.054
30.831143,-0.0334,-0.0046,-0.0163,0.037
30.834465,-0.0213,-0.0164,-0.0091,0.028
30.838976,0.0003,0.0027,0.0145,0.015
30.844184,-0.0281,-0.0068,0.0285,0.041
30.852442,0.0029,-0.0234,0.0399,0.046
30.854453,0.0172,0.0053,0.0535,0.056
30.858785,-0.0044,-0.0019,0.0551,0.055
30.864156,0.0170,0.0005,0.0591,0.062
30.869081,0.0240,-0.0067,0.0512,0.057
30.874767,0.0142,0.0147,0.0244,0.032
30.883601,-0.0168,0.0455,0.0122,0.050
30.884319,-0.0002,0.0308,0.0024,0.031
30.888680,0.0163,0.0044,-0.0167,0.024
30.894038,0.0114,-0.0028,-0.0333,0.035
30.902051,-0.0198,0.0091,-0.0282,0.036
30.903100,0.0230,-0.0124,-0.0067,0.027
30.908384,0.0227,-0.0099,-0.0138,0.028
30.913675,-0.0154,-0.0217,-0.0113,0.029
30.917968,0.0156,-0.0001,-0.0089,0.018
30.923476,0.0084,0.0213,-0.0183,0.029
30.927687,0.0202,0.0258,0.0009,0.033
30.935276,0.0509,0.0280,0.0034,0.058
30.937544,0.0624,0.0349,-0.0131,0.073
30.943853,0.0356,0.0512,-0.0010,0.062
30.949094,0.0305,0.0294,-0.0081,0.043
30.953191,0.0562,0.0196,0.0276,0.066
30.957381,0.0699,0.0218,0.0343,0.081
30.964296,0.0408,0.0074,0.0102,0.043
30.967508,0.0165,-0.0260,0.0575,0.065
30.972666,0.0185,-0.0139,0.0568,0.061
30.977028,-0.0127,0.0004,0.0135,0.019
30.984113,-0.0247,0.0265,0.0158,0.039
30.987117,-0.0532,0.0072,-0.0033,0.054
30.992225,-0.0292,-0.0119,-0.0363,0.048
30.997685,-0.0341,0.0072,-0.0026,0.035
31.002484,-0.0555,-0.0120,0.0190,0.060
31.006738,-0.0791,0.0047,0.0097,0.080
31.012380,-0.0693,0.0141,0.0240,0.075
31.017234,-0.0666,0.0092,0.0146,0.069
31.022139,-0.0473,0.0043,0.0052,0.048
31.026791,-0.0591,-0.0005,0.0101,0.060
31.031907,-0.0422,-0.0076,0.0291,0.052
31.036300,-0.0349,-0.0124,0.0479,0.061
31.041157,-0.0417,0.0020,0.0474,0.063
31.050526,-0.0248,-0.0099,0.0326,0.042
31.051517,-0.0387,-0.0407,0.0180,0.059
31.056719,-0.0311,-0.0213,0.0487,0.062
31.063333,-0.0520,-0.0259,0.0387,0.070
31.066471,-0.0395,-0.0280,0.0693,0.085
31.071870,-0.0317,-0.0039,0.0735,0.080
31.075605,-0.0169,-0.0038,0.0537,0.056
31.081044,0.0073,-0.0156,0.0246,0.030
31.086013,0.0100,-0.0202,0.0147,0.027
31.092063,-0.0041,-0.0105,0.0285,0.031
31.096076,0.0080,-0.0128,0.0211,0.026
31.101285,0.0201,0.0088,-0.0078,0.023
31.105827,0.0154,0.0087,-0.0056,0.019
31.111108,0.0107,0.0158,-0.0176,0.026
31.115739,0.0180,0.0205,0.0135,0.030
31.120146,0.0179,0.0013,-0.0009,0.018
31.125608,0.0367,0.0132,0.0228,0.045
31.130358,0.0078,0.0154,0.0178,0.025
31.135439,0.0147,0.0034,0.0367,0.040
31.140249,0.0169,0.0081,0.0221,0.029
31.149441,-0.0238,-0.0039,0.0076,0.025
31.150172,0.0143,0.0033,0.0122,0.019
31.155194,0.0021,-0.0134,-0.0044,0.014
31.165011,0.0090,0.0128,-0.0280,0.032
31.165604,-0.0031,0.0174,0.0033,0.018
31.170165,0.0111,0.0267,0.0059,0.030
31.175332,0.0061,0.0384,-0.0083,0.040
31.179755,0.0034,0.0404,-0.0130,0.043
31.184886,-0.0086,0.0210,-0.0128,0.026
31.189488,0.0270,0.0137,-0.0174,0.035
31.196547,0.0219,0.0207,-0.0148,0.034
31.199409,0.0026,0.0110,-0.0075,0.014
31.204300,0.0333,0.0156,-0.0169,0.040
31.209525,0.0020,-0.0154,-0.0309,0.035
31.214722,-0.0005,-0.0224,-0.0303,0.038
31.219724,0.0042,-0.0222,-0.0393,0.045
31.224194,-0.0173,-0.0030,-0.0434,0.047
31.233071,-0.0101,-0.0101,-0.0355,0.038
31.234278,-0.0029,-0.0053,-0.0133,0.015
31.240188,-0.0005,-0.0029,0.0157,0.016
31.245830,-0.0006,-0.0052,-0.0077,0.009
31.249034,-0.0007,0.0091,-0.0143,0.017
31.254812,-0.0126,0.0138,0.0409,0.045
31.259455,0.0017,0.0184,0.0266,0.032
31.267147,0.0017,0.0135,0.0290,0.032
31.269023,-0.0079,0.0086,0.0694,0.070
31.273346,-0.0173,0.0133,0.0358,0.042
31.281481,0.0066,0.0251,0.0499,0.056
31.283847,0.0066,0.0012,0.0711,0.071
31.288609,0.0043,-0.0059,0.0564,0.057
31.295879,0.0400,0.0155,0.0561,0.071
31.298086,0.0254,0.0035,0.0559,0.062
31.303087,0.0205,0.0011,0.0461,0.050
31.308773,0.0656,-0.0131,0.0007,0.067
31.312911,0.0342,-0.0106,-0.0157,0.039
31.318623,0.0434,0.0037,-0.0155,0.046
31.323429,0.0431,-0.0034,-0.0366,0.057
31.328020,0.0594,-0.0224,-0.0527,0.082
31.332867,0.0304,-0.0151,-0.0379,0.051
31.338391,0.0206,-0.0221,-0.0778,0.083
31.348895,0.0063,-0.0266,-0.0462,0.054
31.349505,0.0206,-0.0240,-0.0243,0.040
31.352598,0.0275,0.0047,-0.0288,0.040
31.358415,0.0011,0.0118,-0.0024,0.012
31.364983,0.0130,-0.0026,-0.0143,0.019
31.367281,-0.0062,0.0046,-0.0283,0.029
31.372021,0.0057,-0.0002,-0.0138,0.015
31.378989,0.0173,0.0164,-0.0018,0.024
31.382272,0.0171,0.0234,0.0006,0.029
31.387870,0.0239,0.0136,-0.0159,0.032
31.392493,-0.0097,0.0087,-0.0132,0.019
31.396762,0.0115,0.0015,0.0015,0.012
31.402221,0.0326,0.0181,-0.0220,0.043
31.407192,0.0249,0.0108,-0.0214,0.035
31.412050,0.0339,-0.0012,-0.0160,0.038
31.417327,-0.0046,-0.0012,-0.0130,0.014
31.422619,0.0046,-0.0132,-0.0220,0.026
31.430955,0.0233,0.0178,-0.0429,0.052
31.431685,0.0417,0.0105,-0.0351,0.056
31.437432,0.0149,-0.0039,-0.0060,0.017
31.442117,-0.0093,0.0127,-0.0341,0.038
31.446875,0.0047,0.0030,-0.0194,0.020
31.451184,0.0045,0.0030,-0.0049,0.007
31.455970,-0.0195,-0.0161,-0.0141,0.029
31.462055,-0.0076,0.0078,-0.0304,0.032
31.465970,-0.0219,0.0172,-0.0086,0.029
31.470787,-0.0122,-0.0210,0.0083,0.026
31.477985,-0.0216,-0.0327,0.0131,0.041
31.481286,-0.0190,-0.0181,0.0108,0.028
31.486066,-0.0164,-0.0013,0.0133,0.021
31.491573,-0.0114,-0.0559,-0.0127,0.058
31.495999,0.0031,-0.0673,-0.0028,0.067
31.501103,0.0032,-0.0406,0.0093,0.042
31.506545,0.0105,-0.0425,0.0238,0.050
31.512794,0.0106,-0.0422,0.0357,0.056
31.515500,0.0368,-0.0251,0.0309,0.054
31.521186,0.0414,-0.0225,0.0309,0.056
31.525420,0.0292,0.0109,0.0451,0.055
31.533045,0.0575,0.0275,0.0520,0.082
31.535169,0.0476,0.0083,0.0399,0.063
31.540934,0.0637,0.0153,0.0729,0.098
31.552123,0.0727,0.0508,0.0630,0.109
31.552773,0.0626,0.0575,0.0675,0.109
31.555810,0.0618,0.0380,0.0553,0.091
31.560784,0.0374,0.0638,0.0384,0.083
31.565009,0.0251,0.0585,0.0383,0.074
31.569449,0.0246,0.0556,0.0358,0.071
31.574901,0.0028,0.0337,0.0358,0.049
31.579720,-0.0118,0.0287,0.0190,0.036
31.585185,-0.0048,0.0474,0.0358,0.060
31.590184,-0.0337,0.0398,0.0381,0.065
31.594689,-0.0504,0.0180,0.0618,0.082
31.599598,-0.0455,-0.0107,0.0664,0.081
31.604454,-0.0455,-0.0059,0.0780,0.091
31.609723,-0.0526,-0.0059,0.1180,0.129
31.614445,-0.0644,-0.0297,0.1102,0.131
31.619806,-0.0665,-0.0461,0.1358,0.158
31.624688,-0.0924,-0.0339,0.1349,0.167
31.630791,-0.0989,-0.0194,0.1603,0.189
31.634168,-0.1077,-0.0430,0.1615,0.199
31.640052,-0.1019,-0.0450,0.1556,0.191
31.644527,-0.1080,-0.0564,0.1568,0.199
31.648939,-0.0900,-0.0701,0.1389,0.180
31.654052,-0.0460,-0.0694,0.1401,0.163
31.659460,-0.0377,-0.0782,0.0912,0.126
31.664002,-0.0079,-0.0679,0.0714,0.099
31.668802,0.0240,-0.1004,0.0469,0.113
31.673562,0.0654,-0.0661,0.0321,0.098
31.678862,0.0802,-0.0535,0.0529,0.110
31.683814,0.0997,-0.0861,0.0402,0.138
31.688950,0.1047,-0.0876,0.0133,0.137
31.693963,0.1143,-0.0296,0.0174,0.119
31.698289,0.1048,-0.0103,0.0258,0.108
31.703266,0.1074,-0.0005,-0.0061,0.108
31.708114,0.0695,0.0305,-0.0570,0.095
31.713304,0.0627,0.0732,-0.0742,0.122
31.719908,0.0392,0.0917,-0.0700,0.122
31.722833,0.0159,0.1172,-0.0730,0.139
31.730448,0.0332,0.1258,-0.0877,0.157
31.732602,0.0624,0.0916,-0.1190,0.163
31.738569,0.0559,0.0863,-0.1190,0.157
31.744458,0.0803,0.0478,-0.1355,0.165
31.747429,0.1164,0.0356,-0.1470,0.191
31.753314,0.1071,0.0094,-0.1203,0.161
31.760693,0.1763,-0.0118,-0.1341,0.222
31.763050,0.1973,-0.0139,-0.1167,0.230
31.767995,0.2205,-0.0255,-0.1113,0.248
31.772221,0.2339,-0.0393,-0.1178,0.265
31.777857,0.2377,-0.0436,-0.1240,0.272
31.784165,0.2555,-0.0241,-0.0872,0.271
31.787301,0.2374,-0.0309,-0.0815,0.253
31.794082,0.2550,-0.0281,-0.0450,0.261
31.800542,0.2319,-0.0159,-0.0277,0.234
31.802929,0.2232,-0.0039,-0.0154,0.224
31.810151,0.2001,0.0105,0.0087,0.201
31.812223,0.1842,0.0223,0.0160,0.186
31.817153,0.1423,0.0031,-0.0243,0.144
31.821938,0.0865,0.0102,-0.0026,0.087
31.826588,0.0453,0.0244,0.0023,0.052
31.831543,0.0258,0.0550,-0.0121,0.062
31.837091,-0.0102,0.0688,-0.0098,0.070
31.843762,-0.0199,0.0610,-0.0124,0.065
31.846380,-0.0365,0.0795,-0.0104,0.088
31.851647,-0.0531,0.0954,0.0079,0.109
31.857011,-0.0790,0.0921,0.0046,0.121
31.861159,-0.0857,0.0913,-0.0177,0.126
31.866087,-0.0851,0.0786,-0.0304,0.120
31.871742,-0.1250,0.0636,-0.0454,0.147
31.877608,-0.1313,0.0440,-0.0460,0.146
31.881686,-0.1233,0.0246,-0.0630,0.141
31.886012,-0.1294,-0.0066,-0.0797,0.152
31.892569,-0.1259,-0.0350,-0.0558,0.142
31.896575,-0.1201,-0.0585,-0.0578,0.146
31.901468,-0.1142,-0.0627,-0.0525,0.141
31.906184,-0.0846,-0.0978,-0.0519,0.139
31.910457,-0.0789,-0.1136,-0.0059,0.138
31.915342,-0.0804,-0.1125,-0.0077,0.139
31.921107,-0.0320,-0.0688,-0.0094,0.076
31.930305,-0.0313,-0.0325,0.0128,0.047
31.931299,-0.0425,-0.0179,-0.0008,0.046
31.936650,-0.0370,0.0204,-0.0048,0.043
31.943901,-0.0483,0.0369,0.0173,0.063
31.945209,-0.0379,0.0557,0.0392,0.078
31.950411,-0.0490,0.0364,0.0655,0.090
31.956059,-0.0554,0.0171,0.0510,0.077
31.960361,-0.0759,0.0242,0.0507,0.094
31.965361,-0.0843,-0.0044,0.0646,0.106
31.970716,-0.0784,-0.0328,0.0495,0.098
31.977413,-0.0915,-0.0515,0.0890,0.138
31.979721,-0.0974,-0.0724,0.0994,0.157
31.985882,-0.0651,-0.0764,0.0811,0.129
31.990984,-0.0590,-0.1042,0.0937,0.152
31.999914,-0.0552,-0.1056,0.1014,0.156
32.000934,-0.0372,-0.0903,0.0780,0.125
32.005572,-0.0358,-0.0822,0.0572,0.106
32.010117,-0.0082,-0.0814,0.0533,0.098
32.014977,0.0049,-0.0378,0.0685,0.078
32.019503,0.0275,-0.0277,0.0052,0.039
32.031170,0.0713,0.0440,-0.0028,0.084
32.031996,0.1027,0.0485,-0.0130,0.114
32.036402,0.0863,0.0697,-0.0374,0.117
32.040049,0.1199,0.0882,-0.0807,0.169
32.044406,0.1270,0.1019,-0.0975,0.190
32.049276,0.1268,0.0846,-0.1379,0.206
32.053902,0.1218,0.0887,-0.1401,0.206
32.059914,0.1024,0.1047,-0.1614,0.218
32.063620,0.0902,0.0801,-0.1635,0.203
32.069060,0.0876,0.0439,-0.1916,0.215
32.077662,0.0706,0.0198,-0.1815,0.196
32.078515,0.0513,0.0173,-0.1975,0.205
32.083828,0.0465,0.0053,-0.1989,0.204
32.089739,0.0486,-0.0161,-0.1978,0.204
32.095014,0.0294,-0.0088,-0.1870,0.189
32.103939,0.0340,-0.0040,-0.1547,0.158
32.104758,0.0217,-0.0111,-0.1345,0.137
32.109312,0.0310,0.0056,-0.1145,0.119
32.115249,0.0236,0.0151,-0.1183,0.122
32.118194,0.0137,0.0244,-0.1009,0.105
32.124166,0.0063,0.0289,-0.0669,0.073
32.127708,-0.0058,0.0239,-0.0690,0.073
32.133312,-0.0083,0.0308,-0.0473,0.057
32.138519,-0.0369,0.0400,-0.0115,0.056
32.144829,-0.0557,0.0467,0.0024,0.073
32.147938,-0.0745,0.0510,0.0330,0.096
32.152758,-0.0979,0.0458,0.0774,0.133
32.160285,-0.1092,0.0050,0.1074,0.153
32.163054,-0.1322,-0.0307,0.1419,0.196
32.167255,-0.1527,-0.0234,0.1311,0.203
32.175264,-0.1612,-0.0328,0.1346,0.213
32.177782,-0.1790,-0.0610,0.1026,0.215
32.182976,-0.1823,-0.0748,0.1114,0.226
32.188306,-0.1902,-0.1074,0.1179,0.248
32.193140,-0.1767,-0.1112,0.0866,0.226
32.197536,-0.1797,-0.1031,0.0840,0.224
32.202236,-0.1684,-0.0927,0.0791,0.208
32.209260,-0.1429,-0.0585,0.0744,0.171
32.211976,-0.1389,-0.0294,0.0602,0.154
32.217587,-0.1301,-0.0338,0.0439,0.141
32.222757,-0.1047,-0.0025,0.0468,0.115
32.227242,-0.0818,0.0119,0.0615,0.103
32.231820,-0.0663,0.0191,0.0382,0.079
32.238001,-0.0651,0.0262,0.0483,0.085
32.247670,-0.0568,0.0166,0.0701,0.092
32.248473,-0.0415,0.0213,0.0750,0.088
32.252472,-0.0500,0.0427,0.0848,0.107
32.260172,-0.0584,0.0235,0.0706,0.095
32.261753,-0.0549,0.0258,0.0733,0.095
32.266941,-0.0135,-0.0052,0.0900,0.091
32.271379,-0.0341,-0.0192,0.0996,0.107
32.276453,0.0024,-0.0142,0.1328,0.134
32.281795,0.0243,0.0241,0.1300,0.134
32.285871,0.0415,0.0216,0.1178,0.127
32.295712,0.0727,0.0192,0.1034,0.128
32.296243,0.0940,0.0216,0.1271,0.160
32.300711,0.1057,0.0358,0.1079,0.155
32.308149,0.1363,0.0451,0.0983,0.174
32.310810,0.1524,0.0425,0.1195,0.198
32.315544,0.1943,0.0256,0.1075,0.224
32.321091,0.1859,0.0112,0.1097,0.216
32.325249,0.1775,0.0041,0.1067,0.207
32.331876,0.2001,-0.0339,0.1272,0.240
32.336202,0.1773,-0.0431,0.1166,0.217
32.345381,0.1381,-0.0664,0.1224,0.196
32.346112,0.1323,-0.0682,0.0971,0.178
32.351853,0.1125,-0.0700,0.0600,0.145
32.357465,0.1094,-0.0409,0.0395,0.123
32.360032,0.0850,-0.0596,0.0452,0.113
32.366013,0.0538,-0.0686,0.0244,0.090
32.370562,0.0536,-0.0514,-0.0104,0.075
32.375904,0.0464,-0.0438,-0.0212,0.067
32.380021,0.0249,-0.0173,-0.0178,0.035
32.384804,0.0084,-0.0100,-0.0360,0.038
32.393787,-0.0224,0.0043,-0.0614,0.065
32.395133,-0.0528,0.0446,-0.0699,0.098
32.400431,-0.0619,0.0703,-0.0952,0.134
32.404928,-0.0663,0.0506,-0.0967,0.128
32.410411,-0.0445,0.0477,-0.1102,0.128
32.414351,-0.0608,0.0353,-0.1142,0.134
32.419291,-0.0581,0.0491,-0.1233,0.145
32.425661,-0.0790,0.0676,-0.1516,0.184
32.429422,-0.1212,0.0574,-0.1750,0.220
32.434416,-0.1795,0.0829,-0.2434,0.314
32.448909,-0.2420,0.1130,-0.2802,0.387
32.450274,-0.2660,0.1690,-0.2928,0.430
32.451117,-0.3113,0.1651,-0.2981,0.462
32.454151,-0.3589,0.1612,-0.3268,0.511
32.462726,-0.4300,0.1027,-0.3360,0.555
32.463857,-0.4768,0.0541,-0.3732,0.608
32.468933,-0.4521,0.0131,-0.3930,0.599
32.474384,-0.3876,-0.0347,-0.3270,0.508
32.479080,-0.2884,-0.0941,-0.2212,0.375
32.484126,-0.2160,-0.1911,-0.1263,0.315
32.488574,-0.1558,-0.2372,-0.1156,0.306
32.493328,-0.0579,-0.1785,-0.1644,0.249
32.498336,0.0180,-0.0869,-0.1984,0.217
32.504305,0.0600,0.0515,-0.2435,0.256
32.509204,0.0494,0.1150,-0.2876,0.314
32.514120,-0.0061,0.1258,-0.3214,0.345
32.519167,-0.0136,0.0748,-0.2686,0.279
32.524112,0.0360,0.0361,-0.1398,0.149
32.528703,0.1040,0.0310,-0.0357,0.114
