time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.142464,0.0849,0.0613,-0.0183,0.106
7.147389,0.0556,0.0774,-0.0247,0.098
7.152198,0.0074,0.0577,0.0046,0.058
7.160524,0.0023,0.0406,-0.0091,0.042
7.162462,-0.0290,0.0283,0.0056,0.041
7.167349,-0.0553,0.0138,-0.0058,0.057
7.177308,-0.0719,-0.0197,0.0019,0.075
7.178232,-0.0717,-0.0362,-0.0191,0.083
7.182164,-0.0882,-0.0122,-0.0209,0.091
7.186851,-0.1257,-0.0478,-0.0275,0.137
7.191842,-0.0869,-0.0284,0.0017,0.091
7.196990,-0.0769,-0.0353,-0.0336,0.091
7.201710,-0.0786,-0.0327,-0.0613,0.105
7.210161,-0.0541,-0.0252,-0.0437,0.074
7.212428,-0.0368,-0.0416,-0.0285,0.062
7.216937,-0.0410,-0.0103,-0.0157,0.045
7.224333,-0.0428,-0.0149,-0.0125,0.047
7.226614,-0.0208,-0.0147,0.0002,0.025
7.231432,-0.0062,-0.0241,0.0128,0.028
7.236400,-0.0106,-0.0143,0.0063,0.019
7.241436,-0.0055,-0.0165,0.0260,0.031
7.246070,-0.0123,-0.0139,0.0121,0.022
7.250897,-0.0167,-0.0114,0.0174,0.027
7.257366,-0.0021,0.0125,0.0156,0.020
7.260813,-0.0114,-0.0231,0.0137,0.029
7.265677,-0.0158,-0.0253,-0.0001,0.030
7.273326,-0.0036,-0.0084,0.0337,0.035
7.275714,0.0180,-0.0035,0.0292,0.034
7.280778,0.0251,0.0203,0.0081,0.033
7.286203,0.0250,0.0130,0.0323,0.043
7.294063,0.0510,0.0343,0.0395,0.073
7.295583,0.0553,-0.0063,0.0370,0.067
7.301344,0.0381,0.0151,0.0203,0.046
7.310387,0.0615,0.0340,0.0275,0.075
7.310919,0.0563,0.0171,0.0060,0.059
7.315608,0.0559,-0.0045,0.0178,0.059
7.321461,0.0458,0.0003,0.0154,0.048
7.325008,0.0596,-0.0045,-0.0179,0.062
7.330046,0.0400,0.0074,-0.0130,0.043
7.334994,0.0491,0.0002,-0.0130,0.051
7.347699,0.0415,0.0074,-0.0294,0.051
7.348631,0.0340,0.0097,-0.0196,0.040
7.349833,0.0432,-0.0070,-0.0242,0.050
7.356617,0.0452,-0.0213,-0.0358,0.061
7.359952,0.0400,-0.0353,-0.0259,0.059
7.364629,0.0564,-0.0255,-0.0114,0.063
7.369645,0.0440,-0.0253,-0.0159,0.053
7.374641,0.0438,-0.0488,-0.0134,0.067
7.379693,0.0483,-0.0603,-0.0060,0.077
7.384310,0.0313,-0.0360,0.0014,0.048
7.392520,0.0430,-0.0381,-0.0105,0.058
7.394524,0.0287,-0.0306,-0.0127,0.044
7.399250,0.0285,0.0030,-0.0173,0.033
7.406396,0.0307,0.0220,-0.0147,0.041
7.408954,0.0186,0.0218,-0.0099,0.030
7.414274,-0.0029,0.0240,-0.0050,0.025
7.418951,-0.0005,0.0380,-0.0383,0.054
7.423847,-0.0100,0.0306,-0.0451,0.055
7.428742,-0.0051,0.0303,-0.0185,0.036
7.433714,-0.0051,0.0253,-0.0182,0.032
7.439256,-0.0098,0.0204,0.0012,0.023
7.443672,-0.0406,0.0416,0.0132,0.060
7.448418,-0.0595,0.0151,0.0133,0.063
7.456192,-0.0401,0.0126,0.0133,0.044
7.458565,-0.0232,0.0125,0.0348,0.044
7.463567,-0.0278,-0.0328,0.0324,0.054
7.468602,-0.0228,-0.0349,0.0347,0.054
7.473269,-0.0273,-0.0465,0.0180,0.057
7.478156,-0.0435,-0.0484,0.0158,0.067
7.483109,-0.0145,-0.0218,0.0065,0.027
7.492799,-0.0191,0.0045,0.0139,0.024
7.493685,-0.0307,0.0140,0.0309,0.046
7.498087,-0.0445,0.0115,0.0311,0.056
7.506427,-0.0370,0.0067,0.0361,0.052
7.507821,-0.0342,0.0043,0.0197,0.040
7.513043,-0.0195,0.0162,0.0271,0.037
7.517848,-0.0571,0.0066,0.0345,0.067
7.522899,-0.0421,-0.0053,0.0372,0.056
7.527503,-0.0202,-0.0266,0.0113,0.035
7.532708,-0.0460,-0.0311,0.0377,0.067
7.539162,-0.0360,-0.0331,0.0543,0.073
7.542327,-0.0427,-0.0043,0.0517,0.067
7.547254,-0.0352,-0.0375,0.0279,0.059
7.552090,-0.0086,-0.0063,0.0137,0.017
7.557956,0.0035,-0.0039,0.0280,0.029
7.562432,-0.0106,-0.0109,0.0305,0.034
7.567313,-0.0175,0.0130,0.0186,0.029
7.574597,0.0042,0.0200,0.0426,0.047
7.577041,-0.0076,0.0270,0.0117,0.030
7.581861,0.0068,0.0339,0.0310,0.046
7.596654,0.0091,0.0289,0.0360,0.047
7.597370,-0.0077,0.0358,0.0338,0.050
7.598254,-0.0173,0.0260,0.0386,0.050
7.601777,-0.0076,0.0424,0.0244,0.050
7.612361,-0.0075,0.0159,0.0437,0.047
7.613042,-0.0242,-0.0056,0.0414,0.048
7.616715,-0.0312,0.0039,0.0249,0.040
7.623614,-0.0333,-0.0198,0.0133,0.041
7.626617,-0.0521,-0.0054,0.0184,0.055
7.632003,-0.0469,0.0065,0.0210,0.052
7.639092,-0.0560,-0.0149,0.0094,0.059
7.641425,-0.0555,-0.0124,0.0239,0.062
7.646125,-0.0240,-0.0099,0.0051,0.026
7.651147,-0.0238,-0.0383,0.0317,0.055
7.656117,-0.0449,0.0001,0.0106,0.046
7.661211,-0.0135,-0.0189,0.0206,0.031
7.666501,-0.0323,-0.0235,0.0091,0.041
7.672058,-0.0177,-0.0042,0.0119,0.022
7.675788,-0.0173,-0.0564,-0.0043,0.059
7.680749,0.0044,-0.0322,0.0342,0.047
7.688930,0.0236,-0.0176,0.0439,0.053
7.690824,0.0046,-0.0222,0.0226,0.032
7.695778,-0.0047,-0.0100,0.0301,0.032
7.700358,0.0147,-0.0122,0.0280,0.034
7.707999,0.0245,0.0164,0.0331,0.044
7.710670,0.0341,0.0045,0.0214,0.040
7.715693,0.0317,0.0140,0.0193,0.040
7.726228,0.0413,-0.0027,0.0313,0.052
7.726929,0.0508,-0.0002,0.0242,0.056
7.730959,0.0627,-0.0215,0.0102,0.067
7.734779,0.0554,-0.0070,-0.0109,0.057
7.741657,0.0505,-0.0116,-0.0104,0.053
7.744865,0.0671,-0.0115,-0.0291,0.074
7.751562,0.0668,-0.0089,0.0047,0.068
7.755424,0.0476,0.0031,-0.0045,0.048
7.760501,0.0759,0.0221,-0.0065,0.079
7.766875,0.0874,0.0149,0.0200,0.091
7.776693,0.0561,0.0267,0.0082,0.063
7.777340,0.0416,0.0336,0.0084,0.054
7.779580,0.0320,0.0191,0.0109,0.039
7.784860,0.0152,0.0142,0.0087,0.023
7.795345,0.0081,0.0118,0.0303,0.033
7.795943,0.0058,-0.0073,-0.0125,0.016
7.800116,0.0083,-0.0238,0.0094,0.027
7.810647,-0.0058,-0.0449,-0.0164,0.048
7.811473,0.0134,-0.0398,-0.0255,0.049
7.815724,-0.0104,-0.0133,-0.0202,0.026
7.820507,-0.0267,-0.0155,-0.0435,0.053
7.823836,-0.0453,-0.0035,-0.0309,0.055
7.829215,-0.0281,0.0037,-0.0422,0.051
7.834108,-0.0181,0.0109,-0.0391,0.044
7.838752,-0.0249,0.0346,-0.0385,0.057
7.844367,-0.0292,0.0628,-0.0496,0.085
7.849243,-0.0144,0.0671,-0.0513,0.086
7.855051,-0.0426,0.0476,-0.0149,0.066
7.858442,-0.0300,0.0188,-0.0142,0.038
7.863564,-0.0389,-0.0027,-0.0160,0.042
7.872750,-0.0335,-0.0192,0.0012,0.039
7.873800,-0.0186,-0.0380,-0.0055,0.043
7.878540,-0.0204,-0.0447,-0.0312,0.058
7.883191,0.0015,-0.0894,-0.0186,0.091
7.888725,-0.0241,-0.0719,0.0081,0.076
7.893764,0.0099,-0.0712,0.0013,0.072
7.899290,0.0412,-0.0468,0.0088,0.063
7.908641,0.0461,-0.0130,0.0141,0.050
7.909591,0.0320,0.0014,-0.0070,0.033
7.914938,0.0274,0.0086,-0.0020,0.029
7.918918,0.0324,0.0324,0.0243,0.052
7.926118,0.0301,0.0417,0.0361,0.063
7.927943,0.0680,0.0247,0.0146,0.074
7.932603,0.0534,0.0174,0.0193,0.059
7.939376,0.0438,0.0079,0.0027,0.045
7.942522,0.0508,0.0150,-0.0139,0.055
7.948928,0.0459,0.0505,-0.0066,0.069
7.952711,0.0362,0.0406,0.0101,0.055
7.957906,0.0360,0.0308,-0.0184,0.051
7.963548,0.0430,0.0543,-0.0561,0.089
7.968046,0.0618,0.0539,-0.0460,0.094
7.977187,0.0566,0.0297,-0.0455,0.078
7.977994,0.0468,0.0248,-0.0496,0.073
7.981987,0.0560,-0.0016,-0.0324,0.065
7.988783,0.0413,-0.0087,-0.0509,0.066
7.992176,0.0623,-0.0062,-0.0170,0.065
7.997354,0.0357,-0.0252,-0.0000,0.044
8.002135,-0.0003,-0.0273,-0.0094,0.029
8.009712,0.0138,-0.0248,-0.0019,0.028
8.012760,0.0041,-0.0436,0.0197,0.048
8.016668,-0.0292,-0.0171,0.0221,0.040
8.022123,-0.0456,-0.0122,0.0150,0.050
8.027050,-0.0190,-0.0049,-0.0111,0.023
8.032375,-0.0188,0.0141,0.0224,0.032
8.037849,-0.0303,-0.0097,0.0105,0.034
8.042224,-0.0180,0.0047,-0.0084,0.020
8.046947,0.0037,0.0260,-0.0082,0.028
8.054566,0.0063,0.0140,-0.0127,0.020
8.056906,0.0065,-0.0098,-0.0245,0.027
8.061346,0.0233,0.0022,-0.0219,0.032
8.067542,0.0353,0.0070,-0.0478,0.060
8.073061,0.0495,0.0117,-0.0379,0.063
8.075781,0.0398,0.0093,-0.0519,0.066
8.081814,0.0539,0.0163,-0.0610,0.083
8.089705,0.0560,-0.0075,-0.0440,0.072
8.091269,0.0700,-0.0027,-0.0176,0.072
8.095742,0.0315,0.0235,-0.0176,0.043
8.100508,0.0552,0.0305,0.0015,0.063
8.112686,0.0502,0.0184,0.0063,0.054
8.113372,0.0285,0.0182,0.0039,0.034
8.115655,0.0330,0.0252,0.0156,0.044
8.122567,0.0422,0.0036,-0.0108,0.044
8.125535,0.0181,0.0012,0.0083,0.020
8.130468,0.0156,0.0131,0.0272,0.034
8.138009,0.0250,-0.0060,0.0079,0.027
8.140719,0.0556,-0.0012,0.0053,0.056
8.145595,0.0171,0.0225,0.0004,0.028
8.150002,0.0288,0.0413,-0.0140,0.052
8.157597,0.0404,0.0196,-0.0165,0.048
8.160504,0.0377,0.0052,-0.0309,0.049
8.165559,0.0350,-0.0091,-0.0215,0.042
8.172033,0.0251,-0.0162,-0.0240,0.038
8.174748,-0.0014,0.0148,-0.0241,0.028
8.179619,-0.0254,-0.0115,-0.0171,0.033
8.185158,-0.0112,-0.0257,-0.0195,0.034
8.190880,-0.0184,-0.0256,-0.0005,0.031
8.195398,-0.0303,0.0007,-0.0078,0.031
8.199378,-0.0397,0.0078,-0.0220,0.046
8.207451,-0.0133,0.0006,-0.0268,0.030
8.211425,-0.0180,0.0101,-0.0124,0.024
8.215053,-0.0154,0.0314,0.0232,0.042
8.220444,-0.0058,0.0027,0.0134,0.015
8.224428,-0.0436,0.0264,0.0085,0.052
8.229301,-0.0551,0.0167,-0.0036,0.058
8.235929,-0.0285,-0.0167,0.0130,0.036
8.238830,-0.0140,0.0001,0.0389,0.041
8.243840,-0.0138,-0.0213,0.0528,0.059
8.249508,-0.0207,-0.0116,0.0452,0.051
8.254245,-0.0039,-0.0139,0.0377,0.040
8.259383,-0.0419,-0.0138,0.0182,0.048
8.263608,-0.0225,0.0053,0.0346,0.042
8.269758,-0.0200,0.0100,0.0461,0.051
8.274586,-0.0198,0.0147,0.0290,0.038
8.278803,-0.0126,0.0264,0.0619,0.068
8.283732,-0.0410,0.0096,0.0494,0.065
8.288259,-0.0192,0.0024,0.0393,0.044
8.292912,-0.0262,-0.0048,0.0221,0.035
8.298975,-0.0214,-0.0285,0.0288,0.046
8.306665,-0.0355,-0.0069,0.0402,0.054
8.308750,-0.0257,-0.0164,0.0324,0.045
8.314201,-0.0540,-0.0234,0.0272,0.065
8.325955,-0.0582,-0.0540,0.0078,0.080
8.326842,-0.0433,-0.0393,0.0241,0.063
8.327613,-0.0334,-0.0295,0.0188,0.048
8.332423,-0.0447,-0.0339,0.0231,0.061
8.337819,-0.0251,-0.0217,0.0130,0.036
8.342922,-0.0319,-0.0120,0.0101,0.036
8.347909,-0.0410,-0.0072,0.0168,0.045
8.356300,-0.0358,-0.0047,0.0068,0.037
8.357821,-0.0046,0.0048,0.0135,0.015
8.362426,-0.0163,0.0262,0.0298,0.043
8.372885,-0.0066,0.0402,0.0126,0.043
8.374076,-0.0207,0.0636,0.0122,0.068
8.380055,0.0080,0.0251,0.0189,0.032
8.381969,-0.0087,0.0249,0.0089,0.028
8.389329,-0.0134,0.0175,0.0370,0.043
8.391843,-0.0301,0.0197,0.0245,0.044
8.396688,-0.0465,0.0006,0.0097,0.048
8.410043,-0.0556,-0.0208,-0.0001,0.059
8.411345,-0.0290,-0.0017,0.0211,0.036
8.412144,-0.0360,0.0126,-0.0245,0.045
8.422821,-0.0333,0.0196,-0.0317,0.050
8.424317,-0.0378,-0.0186,-0.0459,0.062
8.426638,-0.0517,-0.0137,-0.0362,0.065
8.431458,-0.0631,0.0126,-0.0075,0.065
8.438710,-0.0482,0.0006,-0.0575,0.075
8.441432,-0.0336,0.0149,-0.0166,0.040
8.446292,-0.0451,0.0243,0.0002,0.051
8.455584,-0.0542,0.0051,-0.0045,0.055
8.456675,-0.0442,0.0098,0.0074,0.046
8.461194,-0.0462,-0.0117,0.0145,0.050
8.472227,-0.0362,-0.0044,0.0358,0.051
8.473620,-0.0215,-0.0305,0.0189,0.042
8.475890,-0.0331,-0.0065,0.0448,0.056
8.481158,-0.0279,-0.0302,0.0230,0.047
8.488974,-0.0276,-0.0061,0.0276,0.039
8.490630,-0.0177,0.0082,0.0155,0.025
8.495504,0.0039,0.0034,0.0439,0.044
8.510552,-0.0127,0.0058,0.0482,0.050
8.511733,0.0138,0.0081,0.0192,0.025
8.512156,0.0115,-0.0086,0.0095,0.017
8.516007,-0.0147,-0.0132,0.0143,0.024
8.528948,0.0022,0.0083,0.0261,0.027
8.529577,0.0118,0.0154,0.0330,0.038
8.529970,0.0212,0.0152,0.0041,0.026
8.540771,0.0401,-0.0063,-0.0054,0.041
8.541896,0.0421,0.0081,0.0065,0.043
8.545223,0.0037,0.0032,0.0039,0.006
8.552312,0.0464,0.0103,0.0228,0.053
8.555165,0.0506,0.0221,0.0011,0.055
8.560417,0.0358,0.0409,0.0129,0.056
8.564639,0.0496,0.0215,0.0222,0.058
8.569849,0.0323,0.0260,0.0266,0.049
8.575258,0.0294,0.0139,0.0335,0.047
8.580588,0.0100,0.0090,0.0141,0.019
8.587169,0.0168,0.0065,0.0115,0.021
8.589925,0.0045,0.0159,0.0112,0.020
8.595406,0.0162,-0.0009,-0.0103,0.019
8.599666,0.0206,0.0014,-0.0127,0.024
8.607233,0.0179,0.0275,0.0182,0.038
8.609649,-0.0015,0.0273,-0.0105,0.029
8.614909,-0.0040,0.0127,-0.0271,0.030
8.624128,-0.0016,-0.0087,0.0015,0.009
8.625197,-0.0111,0.0079,0.0156,0.021
8.629830,0.0103,-0.0016,-0.0108,0.015
8.636816,0.0220,-0.0230,-0.0322,0.045
8.639031,0.0313,-0.0038,-0.0129,0.034
8.644007,0.0192,0.0081,-0.0152,0.026
8.649496,0.0239,0.0175,-0.0175,0.034
8.655175,0.0094,0.0031,-0.0293,0.031
8.659751,0.0165,0.0055,-0.0149,0.023
8.664802,0.0093,0.0150,-0.0101,0.020
8.669238,0.0404,0.0386,-0.0031,0.056
8.673616,0.0474,-0.0020,0.0040,0.048
8.680447,0.0377,-0.0115,0.0016,0.039
8.687804,0.0352,-0.0280,0.0063,0.045
8.688561,0.0399,-0.0134,0.0205,0.047
8.695360,0.0517,-0.0252,0.0251,0.063
8.699908,0.0515,-0.0487,0.0272,0.076
8.704080,0.0561,-0.0459,0.0460,0.086
8.708181,0.0534,-0.0597,0.0360,0.088
8.714684,0.0841,-0.0568,0.0403,0.109
8.723039,0.0623,-0.0563,0.0279,0.088
8.723874,0.0595,-0.0178,-0.0011,0.062
8.728358,0.0235,-0.0176,-0.0015,0.029
8.732909,0.0685,-0.0317,-0.0066,0.076
8.738039,0.0680,-0.0101,-0.0188,0.071
8.742702,0.0462,-0.0052,-0.0358,0.059
8.748585,0.0552,0.0138,-0.0361,0.067
8.754059,0.0404,0.0137,-0.0411,0.059
8.758031,0.0425,-0.0007,-0.0484,0.064
8.762538,0.0397,0.0040,-0.0460,0.061
8.770928,0.0323,0.0135,-0.0342,0.049
8.772307,0.0369,0.0324,-0.0105,0.050
8.777558,0.0295,0.0345,-0.0130,0.047
8.786218,0.0507,0.0224,-0.0059,0.056
8.787624,0.0315,0.0436,-0.0250,0.059
8.791834,0.0219,0.0361,0.0131,0.044
8.796797,0.0292,0.0454,0.0248,0.059
8.806939,0.0245,0.0023,0.0126,0.028
8.807488,0.0412,0.0071,0.0147,0.044
8.817325,0.0078,0.0237,0.0025,0.025
8.818034,-0.0325,-0.0121,0.0259,0.043
8.831420,-0.0201,-0.0286,0.0135,0.038
8.832158,-0.0174,-0.0355,0.0272,0.048
8.832501,-0.0456,-0.0376,0.0408,0.072
8.839243,-0.0641,-0.0301,0.0211,0.074
8.841373,-0.0634,-0.0393,0.0324,0.081
8.846503,-0.0389,-0.0318,0.0412,0.065
8.851285,-0.0550,-0.0339,0.0358,0.074
8.856345,-0.0567,-0.0336,0.0470,0.081
8.861892,-0.0416,-0.0261,0.0843,0.098
8.867438,-0.0241,-0.0116,0.0547,0.061
8.870883,-0.0163,0.0052,0.0278,0.033
8.876001,-0.0275,0.0053,0.0035,0.028
8.880800,-0.0077,0.0220,0.0126,0.026
8.886312,-0.0024,0.0100,0.0051,0.011
8.890847,0.0005,0.0123,-0.0048,0.013
8.895509,0.0010,-0.0019,-0.0145,0.015
8.906071,-0.0008,0.0077,-0.0383,0.039
8.906986,0.0163,-0.0018,-0.0217,0.027
8.910434,0.0262,0.0031,-0.0501,0.057
8.918097,0.0288,0.0126,-0.0404,0.051
8.920533,0.0434,0.0387,-0.0095,0.059
8.926310,0.0458,0.0076,-0.0002,0.046
8.931128,0.0198,0.0052,0.0161,0.026
8.938569,0.0342,0.0052,0.0037,0.035
8.940142,0.0271,-0.0090,0.0436,0.052
8.945420,0.0344,-0.0112,0.0381,0.053
8.954578,0.0490,0.0008,0.0325,0.059
8.955226,0.0562,-0.0157,0.0080,0.059
8.961001,0.0847,0.0153,0.0027,0.086
8.973408,0.0725,0.0129,0.0070,0.074
8.973971,0.0486,0.0129,-0.0078,0.051
8.975917,0.0605,-0.0086,-0.0153,0.063
8.980069,0.0626,-0.0180,-0.0299,0.072
8.987286,0.0386,0.0012,-0.0323,0.050
8.990407,0.0409,0.0131,-0.0110,0.044
8.995194,0.0384,0.0154,-0.0161,0.044
9.001304,0.0621,0.0201,-0.0329,0.073
9.004382,0.0452,0.0295,-0.0351,0.064
9.010275,0.0427,0.0222,-0.0091,0.049
9.014526,0.0403,0.0220,0.0072,0.047
9.021421,0.0593,0.0195,-0.0050,0.063
9.024393,0.0472,0.0408,-0.0267,0.068
9.029535,0.0280,0.0191,-0.0387,0.051
9.037455,0.0446,0.0118,-0.0292,0.055
9.039650,0.0588,0.0474,-0.0364,0.084
9.043872,0.0443,0.0423,-0.0269,0.067
9.050070,0.0370,0.0040,-0.0390,0.054
9.054224,0.0440,0.0324,-0.0201,0.058
9.059797,0.0391,0.0227,-0.0298,0.054
9.064206,0.0555,0.0296,-0.0228,0.067
9.068763,0.0623,0.0247,-0.0207,0.070
9.074552,0.0334,0.0031,-0.0113,0.035
9.079416,0.0141,0.0054,0.0004,0.015
9.091675,0.0187,0.0101,0.0049,0.022
9.092183,0.0186,-0.0113,0.0307,0.038
9.094147,0.0185,-0.0160,0.0327,0.041
9.112100,0.0231,-0.0111,0.0417,0.049
9.112838,0.0063,-0.0039,0.0554,0.056
9.113518,-0.0057,0.0009,0.0762,0.076
9.114014,-0.0388,-0.0015,0.0564,0.068
9.127767,-0.0431,-0.0038,0.0439,0.062
9.128802,-0.0283,0.0129,0.0577,0.066
9.129468,-0.0327,-0.0086,0.0429,0.055
9.139598,-0.0513,0.0010,0.0282,0.058
9.140298,-0.0483,-0.0085,0.0064,0.049
9.142547,-0.0406,-0.0036,0.0015,0.041
9.149288,-0.0544,0.0130,-0.0011,0.056
9.152859,-0.0586,0.0035,-0.0275,0.065
9.158457,-0.0674,-0.0060,-0.0061,0.068
9.163109,-0.0476,-0.0036,-0.0039,0.048
9.167474,-0.0636,0.0060,0.0123,0.065
9.172797,-0.0724,-0.0107,0.0048,0.073
9.178885,-0.0787,-0.0224,0.0163,0.083
9.184930,-0.0659,-0.0127,0.0111,0.068
9.187664,-0.0602,-0.0363,0.0344,0.078
9.192612,-0.0688,-0.0169,0.0266,0.076
9.201259,-0.0465,-0.0120,0.0498,0.069
9.202157,-0.0647,0.0096,0.0586,0.088
9.207004,-0.0281,-0.0095,0.0484,0.057
9.212832,-0.0346,0.0002,0.0667,0.075
9.221018,-0.0411,-0.0093,0.0517,0.067
9.222057,-0.0381,-0.0210,0.0249,0.050
9.227059,-0.0185,-0.0279,0.0315,0.046
9.234738,-0.0156,-0.0276,0.0333,0.046
9.236838,-0.0152,-0.0226,0.0328,0.043
9.241958,-0.0030,-0.0058,0.0204,0.021
9.246954,-0.0312,0.0062,0.0271,0.042
9.251795,-0.0307,0.0181,0.0171,0.040
9.256838,-0.0207,0.0322,0.0001,0.038
9.262000,-0.0251,0.0462,-0.0073,0.053
9.266826,-0.0484,0.0625,-0.0074,0.079
9.271709,-0.0478,0.0525,-0.0053,0.071
9.275966,-0.0354,0.0426,0.0183,0.058
9.284870,-0.0372,0.0256,0.0061,0.046
9.286144,-0.0367,0.0326,0.0034,0.049
9.291081,-0.0718,-0.0175,0.0222,0.077
9.300527,-0.0592,-0.0126,0.0289,0.067
9.301590,-0.0466,-0.0030,0.0189,0.050
9.305991,-0.0626,0.0042,0.0091,0.063
9.310624,-0.0524,-0.0077,0.0183,0.056
9.323505,-0.0375,-0.0195,0.0347,0.055
9.324652,-0.0227,-0.0335,-0.0085,0.041
9.325614,-0.0247,-0.0261,0.0081,0.037
9.335284,-0.0147,-0.0187,0.0198,0.031
9.336697,-0.0071,-0.0042,0.0409,0.042
9.340343,-0.0211,-0.0279,0.0357,0.050
9.345277,-0.0277,-0.0347,0.0092,0.045
9.351618,-0.0034,-0.0273,0.0280,0.039
9.355575,-0.0173,0.0039,0.0230,0.029
9.360425,-0.0074,0.0039,0.0417,0.043
9.367544,0.0001,0.0111,0.0366,0.038
9.370228,-0.0091,0.0181,-0.0064,0.021
9.375304,-0.0182,0.0347,-0.0064,0.040
9.385320,-0.0010,0.0297,0.0128,0.032
9.386460,0.0232,0.0343,0.0008,0.041
9.390172,-0.0194,0.0269,0.0103,0.035
9.395027,-0.0070,0.0244,-0.0064,0.026
9.401224,0.0005,0.0290,-0.0325,0.044
9.404895,0.0079,0.0169,-0.0228,0.029
9.411083,0.0106,0.0145,-0.0345,0.039
9.423905,0.0107,0.0001,-0.0224,0.025
9.425313,-0.0034,0.0144,0.0181,0.023
9.426248,0.0112,0.0144,-0.0036,0.019
9.434048,0.0137,0.0000,0.0082,0.016
9.434486,0.0185,-0.0071,0.0081,0.021
9.439129,0.0043,0.0168,0.0056,0.018
9.444912,0.0044,-0.0119,0.0339,0.036
9.450017,0.0305,-0.0141,0.0310,0.046
9.454625,-0.0077,0.0097,0.0092,0.015
9.458559,-0.0170,0.0002,0.0209,0.027
9.466669,0.0117,-0.0188,0.0159,0.027
9.468688,0.0117,0.0075,0.0061,0.015
9.474016,-0.0050,-0.0068,0.0177,0.020
9.479519,0.0210,0.0051,0.0174,0.028
9.487237,0.0208,0.0098,0.0029,0.023
9.489161,0.0135,0.0049,0.0004,0.014
9.494039,0.0111,-0.0117,-0.0141,0.021
9.502546,-0.0128,-0.0235,0.0096,0.028
9.503426,-0.0056,0.0052,-0.0120,0.014
9.508556,-0.0222,-0.0139,-0.0477,0.054
9.519173,-0.0102,0.0124,-0.0166,0.023
9.520160,-0.0031,0.0407,-0.0286,0.050
9.524070,-0.0221,0.0618,-0.0333,0.074
9.528618,-0.0481,0.0517,-0.0284,0.076
9.533451,-0.0335,0.0228,-0.0330,0.052
9.538610,-0.0427,0.0392,-0.0327,0.067
9.543173,-0.0566,0.0009,-0.0253,0.062
9.549019,-0.0443,0.0080,-0.0274,0.053
9.552618,-0.0486,-0.0182,-0.0177,0.055
9.557544,-0.0434,-0.0536,-0.0151,0.071
9.562617,-0.0500,-0.0627,0.0041,0.080
9.567504,-0.0352,-0.0906,0.0041,0.097
9.573446,0.0033,-0.0732,-0.0054,0.073
9.577814,-0.0154,-0.0702,-0.0029,0.072
9.582488,-0.0079,-0.0719,-0.0125,0.073
9.587532,0.0235,-0.0190,0.0137,0.033
9.592725,0.0071,-0.0092,0.0015,0.012
9.601304,0.0456,0.0313,-0.0199,0.059
9.602088,0.0671,0.0335,-0.0032,0.075
9.608342,0.0504,0.0428,0.0180,0.069
9.612597,0.0528,0.0188,0.0035,0.056
9.620953,0.0314,0.0139,0.0034,0.035
9.623121,0.0386,-0.0075,0.0200,0.044
9.627336,0.0599,0.0116,0.0246,0.066
9.632069,0.0431,0.0092,0.0410,0.060
9.637025,0.0216,0.0329,0.0337,0.052
9.642335,0.0453,0.0517,0.0549,0.088
9.650726,0.0402,0.0394,0.0379,0.068
9.651330,0.0186,0.0462,0.0424,0.065
9.656321,0.0137,0.0220,0.0444,0.051
9.662084,-0.0030,0.0171,0.0393,0.043
9.675523,-0.0197,0.0241,0.0154,0.035
9.676501,-0.0363,0.0452,0.0152,0.060
9.677298,-0.0409,0.0258,0.0340,0.059
9.686100,-0.0716,0.0018,0.0291,0.077
9.687319,-0.0784,-0.0410,0.0288,0.093
9.691285,-0.0945,-0.0050,0.0523,0.108
9.698911,-0.0865,-0.0169,0.0543,0.104
9.700507,-0.0762,-0.0499,0.0540,0.106
9.706865,-0.0943,-0.0352,0.0442,0.110
9.711349,-0.0837,-0.0610,0.0321,0.108
9.718617,-0.0516,-0.0652,0.0652,0.106
9.721401,-0.0436,-0.0622,0.0576,0.095
9.726532,-0.0381,-0.0830,0.0620,0.110
9.735342,-0.0181,-0.0608,0.0378,0.074
9.736006,-0.0054,-0.0696,0.0493,0.085
9.742571,-0.0046,-0.0808,0.0250,0.085
9.747275,0.0010,-0.0848,0.0412,0.094
9.750663,0.0161,-0.0792,0.0239,0.084
9.754971,0.0215,-0.0451,0.0091,0.051
9.760844,0.0507,-0.0422,0.0063,0.066
9.765414,0.0511,-0.0156,-0.0037,0.054
9.770575,0.0279,0.0108,-0.0162,0.034
9.774765,0.0617,0.0370,-0.0143,0.073
9.781712,0.0620,0.0748,-0.0292,0.101
9.784941,0.0955,0.0885,-0.0581,0.143
9.790899,0.0977,0.0950,-0.0418,0.143
9.795037,0.1023,0.0634,-0.0470,0.129
9.799579,0.1092,0.0630,-0.0403,0.132
9.805661,0.1254,0.0768,-0.0480,0.155
9.810705,0.1129,0.0287,-0.0270,0.120
9.818002,0.1170,0.0190,-0.0681,0.137
9.824956,0.1259,0.0331,-0.0709,0.148
9.825625,0.1084,0.0233,-0.0641,0.128
9.830020,0.1055,0.0089,-0.0741,0.129
9.834882,0.1144,0.0065,-0.0769,0.138
9.839455,0.1114,-0.0054,-0.1105,0.157
9.844957,0.1225,0.0113,-0.0986,0.158
9.848968,0.1287,-0.0007,-0.0772,0.150
9.853859,0.1136,-0.0055,-0.0655,0.131
