time,wx (rad/s),wy (rad/s),wz (rad/s)
25.591543,0.02,0.00,-0.00
25.594027,0.02,0.00,-0.00
25.596823,0.02,-0.00,-0.00
25.598952,0.02,-0.01,-0.00
25.612903,0.01,-0.01,0.00
25.613766,0.01,-0.01,0.01
25.614387,0.01,-0.01,0.01
25.614758,0.01,-0.01,0.00
25.615117,0.01,-0.00,0.01
25.615464,0.02,-0.01,0.01
25.617142,0.02,-0.01,0.00
25.623641,0.02,-0.01,0.00
25.624909,0.01,-0.01,0.00
25.625538,0.02,-0.01,-0.00
25.626538,0.02,-0.01,-0.00
25.628928,0.01,-0.01,-0.00
25.631106,0.01,-0.00,-0.00
25.633663,0.02,-0.00,-0.01
25.638438,0.01,-0.00,-0.01
25.639187,0.01,-0.00,-0.01
25.641296,0.01,0.00,-0.01
25.643377,0.01,-0.00,-0.01
25.645819,0.01,0.00,-0.01
25.648256,0.00,0.00,-0.01
25.650896,0.00,0.00,-0.01
25.654864,0.01,-0.00,-0.01
25.656620,0.01,-0.00,-0.01
25.658702,0.01,0.00,-0.01
25.660962,0.01,0.00,-0.01
25.663568,0.01,0.00,-0.01
25.665529,0.01,0.01,-0.01
25.669286,0.01,-0.00,-0.01
25.672591,0.01,-0.00,-0.00
25.674346,0.00,-0.00,0.00
25.676390,0.00,-0.00,-0.00
25.678094,0.00,-0.01,0.00
25.681312,-0.00,-0.01,0.00
25.683330,-0.00,-0.01,0.00
25.688308,-0.00,-0.00,0.00
25.689145,-0.00,-0.00,0.00
25.690555,-0.00,-0.00,0.01
25.692992,-0.00,-0.00,0.01
25.695244,-0.00,-0.00,0.01
25.698165,-0.01,0.00,0.00
25.700500,-0.00,0.00,0.00
25.711439,-0.00,0.00,0.01
25.712198,-0.00,-0.00,0.01
25.712611,-0.00,0.00,0.01
25.712995,-0.00,0.00,0.01
25.713367,0.00,0.00,0.01
25.715810,-0.00,0.01,0.01
25.717612,-0.00,0.01,0.01
25.723566,0.00,0.01,0.01
25.724238,0.00,0.01,0.01
25.726033,0.00,0.01,0.01
25.727393,0.01,0.01,0.01
25.730611,0.00,0.01,0.01
25.732214,0.00,0.01,0.01
25.736125,0.01,0.01,0.00
25.739504,0.01,0.01,0.00
25.742221,0.01,0.01,0.01
25.743017,0.01,0.00,0.00
25.744699,0.01,0.01,0.00
25.747064,0.01,0.01,0.00
25.750616,0.01,0.01,0.00
25.752927,0.01,0.00,-0.00
25.755380,0.01,-0.00,0.00
25.757111,0.01,-0.00,0.00
25.759749,0.01,-0.00,0.00
25.761803,0.01,-0.00,0.00
25.765546,0.01,-0.00,0.00
25.767940,0.01,-0.00,-0.00
25.770926,0.01,-0.01,0.00
25.772659,0.01,-0.00,0.00
25.774475,0.01,-0.00,-0.00
25.777084,0.01,-0.00,-0.00
25.780776,0.01,-0.00,0.00
25.783444,0.00,-0.01,-0.00
25.784873,0.01,-0.01,-0.00
25.787064,0.01,-0.01,-0.00
25.789167,0.01,-0.01,-0.00
25.792180,0.01,-0.01,-0.01
25.795255,0.01,-0.01,-0.01
25.798223,0.01,-0.01,-0.00
25.800689,0.01,-0.01,-0.00
25.806702,0.01,-0.02,0.00
25.807372,0.01,-0.01,-0.00
25.807703,0.01,-0.01,0.00
25.810513,0.02,-0.02,0.00
25.813556,0.02,-0.02,-0.00
25.815796,0.02,-0.01,-0.00
25.817519,0.02,-0.02,-0.00
25.822715,0.02,-0.01,-0.00
25.823382,0.03,-0.01,0.00
25.823722,0.03,-0.01,0.00
25.826298,0.02,-0.01,0.00
25.829954,0.02,-0.01,0.00
25.831896,0.02,-0.01,-0.00
25.834415,0.02,-0.01,-0.00
25.836167,0.02,-0.01,0.00
25.840509,0.02,-0.01,-0.00
25.841811,0.02,-0.00,-0.00
25.843292,0.02,-0.01,-0.01
25.847443,0.02,-0.01,-0.01
25.849998,0.02,-0.00,-0.01
25.851501,0.02,-0.00,-0.01
25.853790,0.01,-0.00,-0.01
25.855861,0.02,-0.00,-0.02
25.858805,0.01,0.00,-0.02
25.862146,0.01,0.00,-0.02
25.864405,0.01,0.00,-0.02
25.867378,0.01,0.00,-0.02
25.870003,0.01,0.01,-0.02
25.870905,0.01,0.00,-0.02
25.873041,0.00,0.01,-0.02
25.876291,0.00,0.01,-0.02
25.879878,-0.00,0.00,-0.02
25.882068,0.00,0.01,-0.02
25.883639,-0.00,0.01,-0.02
25.886384,-0.00,0.01,-0.02
25.890160,-0.00,0.01,-0.01
25.890577,-0.00,0.00,-0.01
25.893475,-0.01,0.00,-0.01
25.896113,-0.00,0.00,-0.01
25.898764,-0.01,0.00,-0.01
25.900219,-0.01,0.00,-0.01
25.904587,-0.01,0.00,-0.01
25.906193,-0.01,-0.00,-0.01
25.907979,-0.01,-0.00,-0.00
25.911268,-0.00,-0.00,-0.00
25.912470,-0.00,-0.01,0.00
25.916567,0.00,-0.00,0.00
25.924181,0.00,-0.00,-0.00
25.925143,0.00,-0.00,-0.00
25.925735,0.00,-0.00,-0.00
25.926420,0.00,-0.01,-0.00
25.927543,0.00,-0.01,-0.00
25.930762,0.01,-0.01,0.00
25.933227,0.01,-0.01,0.00
25.937613,0.01,-0.01,-0.00
25.938235,0.01,-0.01,-0.00
25.943799,0.01,-0.01,-0.01
25.944192,0.02,-0.02,-0.01
25.945322,0.02,-0.01,-0.00
25.947821,0.02,-0.01,-0.00
25.950063,0.02,-0.01,-0.00
25.952301,0.02,-0.01,-0.01
25.954769,0.03,-0.01,-0.01
25.957344,0.02,-0.01,-0.01
25.959325,0.03,-0.01,-0.01
25.961990,0.03,-0.01,-0.01
25.964470,0.03,-0.01,-0.01
25.967222,0.03,-0.01,-0.01
25.969884,0.03,-0.01,-0.00
25.971782,0.02,-0.01,0.00
25.976200,0.02,-0.00,-0.00
25.978199,0.03,-0.01,-0.00
25.979032,0.02,-0.01,-0.00
25.982263,0.02,-0.01,-0.00
25.984997,0.02,-0.01,0.00
25.989016,0.02,-0.01,0.00
25.989359,0.02,-0.01,0.01
25.991573,0.02,-0.01,0.00
25.994499,0.02,-0.01,0.00
25.996838,0.01,-0.02,0.01
25.999721,0.01,-0.02,0.01
26.002618,0.01,-0.02,0.01
26.004240,0.01,-0.02,0.01
26.006437,0.01,-0.02,0.01
26.008800,0.01,-0.02,0.01
26.012220,0.01,-0.02,0.01
26.014803,0.01,-0.02,0.00
26.017561,0.00,-0.02,0.01
26.025201,0.00,-0.01,0.01
26.025980,0.00,-0.01,0.00
26.026325,0.00,-0.02,-0.00
26.026682,0.01,-0.01,-0.00
26.030627,0.01,-0.01,-0.00
26.032172,0.01,-0.01,-0.01
26.035659,0.01,-0.01,-0.01
26.036877,0.01,-0.01,-0.01
26.040121,0.02,-0.01,-0.01
26.041082,0.02,-0.01,-0.01
26.044264,0.02,-0.01,-0.02
26.047350,0.02,-0.01,-0.02
26.048245,0.02,-0.01,-0.02
26.052974,0.02,-0.02,-0.01
26.053661,0.02,-0.02,-0.01
26.055909,0.03,-0.01,-0.02
26.059061,0.03,-0.01,-0.01
26.061372,0.03,-0.01,-0.01
26.063191,0.03,-0.02,-0.01
26.066576,0.03,-0.01,-0.01
26.068882,0.03,-0.01,-0.01
26.072732,0.03,-0.01,-0.01
26.073151,0.03,-0.01,-0.01
26.077195,0.03,-0.02,-0.01
26.078256,0.03,-0.01,-0.01
26.081591,0.03,-0.01,-0.01
26.082844,0.03,-0.01,-0.01
26.086622,0.03,-0.01,-0.01
26.089442,0.03,-0.01,-0.01
26.090641,0.02,-0.00,-0.01
26.094048,0.02,-0.00,-0.00
26.095884,0.02,-0.00,-0.00
26.097669,0.01,-0.00,-0.00
26.101231,0.01,0.00,-0.00
26.104763,0.01,0.01,-0.01
26.105427,0.00,0.01,-0.01
26.107956,0.00,0.01,-0.01
26.111674,-0.00,0.01,-0.01
26.112852,-0.00,0.01,-0.01
26.115552,-0.01,0.02,-0.01
26.124499,-0.01,0.01,-0.01
26.125361,-0.01,0.02,-0.01
26.127169,-0.01,0.02,-0.01
26.131249,-0.02,0.02,-0.01
26.131668,-0.02,0.02,-0.01
26.135016,-0.02,0.01,-0.01
26.137135,-0.02,0.01,-0.01
26.137533,-0.02,0.01,-0.02
26.141106,-0.02,0.01,-0.02
26.141499,-0.02,0.01,-0.01
26.142509,-0.02,0.01,-0.01
26.146110,-0.01,0.01,-0.01
26.147313,-0.01,0.01,-0.01
26.150281,-0.01,0.01,-0.01
26.152281,-0.01,0.01,-0.01
26.160524,-0.01,0.00,-0.01
26.161113,-0.01,0.00,-0.01
26.161465,-0.01,-0.00,-0.01
26.161833,-0.00,-0.01,-0.01
26.165468,-0.00,-0.00,-0.00
26.169157,-0.00,-0.01,-0.00
26.170079,0.00,-0.01,-0.01
26.171745,0.00,-0.01,-0.00
26.175380,0.01,-0.02,-0.00
26.177676,0.01,-0.02,-0.00
26.179150,0.01,-0.02,-0.00
26.182903,0.02,-0.01,-0.00
26.184750,0.02,-0.01,-0.00
26.186974,0.02,-0.02,-0.00
26.190201,0.02,-0.02,-0.00
26.192464,0.03,-0.01,-0.00
26.194279,0.03,-0.01,-0.00
26.197385,0.03,-0.01,-0.00
26.198996,0.03,-0.02,0.00
26.201705,0.03,-0.01,0.00
26.205113,0.02,-0.01,0.00
26.208023,0.02,-0.01,0.00
26.209997,0.02,-0.01,0.00
26.211187,0.02,-0.01,0.00
26.214111,0.02,-0.01,0.01
26.217014,0.02,-0.02,0.00
26.224051,0.02,-0.02,0.01
26.224737,0.02,-0.01,0.01
26.225099,0.02,-0.02,0.01
26.228110,0.01,-0.01,0.01
26.229007,0.01,-0.01,0.01
26.231076,0.01,-0.01,0.01
26.239665,0.01,-0.01,0.01
26.240331,0.01,-0.02,0.01
26.240678,0.01,-0.01,0.01
26.241004,0.01,-0.01,0.01
26.244394,0.01,-0.01,0.01
26.246780,0.01,-0.01,0.02
26.249386,0.01,-0.01,0.02
26.251240,0.01,-0.01,0.02
26.255472,0.01,-0.01,0.02
26.256284,0.01,-0.01,0.01
26.258079,0.01,-0.02,0.01
26.261630,0.01,-0.02,0.02
26.264518,0.01,-0.02,0.02
26.266860,0.01,-0.01,0.01
26.269356,0.02,-0.02,0.01
26.271393,0.02,-0.01,0.01
26.274024,0.03,-0.01,0.01
26.276433,0.03,-0.01,0.01
26.278078,0.03,-0.01,0.01
26.280317,0.03,-0.01,0.01
26.284788,0.03,-0.01,0.01
26.285601,0.03,-0.01,0.01
26.288692,0.03,-0.01,0.01
26.291078,0.03,-0.02,0.01
26.294088,0.03,-0.02,0.01
26.296051,0.03,-0.02,0.01
26.297770,0.03,-0.02,0.01
26.300938,0.03,-0.02,0.01
26.303871,0.03,-0.02,0.01
26.305956,0.03,-0.02,0.01
26.308663,0.02,-0.01,0.01
26.310813,0.02,-0.01,0.01
26.312986,0.02,-0.01,0.01
26.315078,0.02,-0.01,0.01
26.320946,0.02,-0.01,0.01
26.321626,0.01,-0.01,0.01
26.324661,0.02,-0.01,0.01
26.326793,0.01,-0.00,0.01
26.328873,0.01,-0.01,0.01
26.330648,0.01,-0.00,0.01
26.334891,0.01,-0.00,0.01
26.335510,0.01,-0.00,0.01
26.338955,0.01,-0.00,0.01
26.341052,0.01,-0.00,0.01
26.343087,0.00,-0.00,0.01
26.345012,0.00,0.00,0.01
26.347001,0.00,0.00,0.01
26.350954,0.00,0.00,0.01
26.352276,-0.00,0.00,0.00
26.355134,0.00,0.00,0.00
26.358217,0.00,0.00,-0.00
26.360197,0.01,0.01,-0.00
26.362231,0.01,0.01,-0.00
26.364602,0.01,0.01,-0.00
26.369999,0.00,0.00,-0.01
26.370785,0.00,0.01,-0.01
26.372590,0.00,0.01,-0.00
26.374464,0.00,0.01,-0.01
26.376753,0.00,0.00,-0.01
26.379120,0.00,0.00,-0.01
26.382859,0.00,-0.00,-0.01
26.386255,-0.00,0.00,-0.01
26.386979,-0.00,0.00,-0.01
26.389392,-0.00,-0.00,-0.01
26.391713,-0.00,0.00,-0.01
26.399278,-0.00,0.00,-0.01
26.401190,-0.00,0.01,-0.01
26.401815,-0.00,0.01,-0.01
26.405471,-0.00,0.00,-0.01
26.408388,-0.00,0.01,-0.01
26.408805,0.00,0.01,-0.01
26.412187,-0.00,0.01,-0.01
26.414350,-0.00,0.01,-0.01
26.414773,-0.00,0.01,-0.02
26.421776,0.00,0.01,-0.01
26.422613,-0.00,0.01,-0.01
26.422987,-0.00,0.02,-0.02
26.424755,-0.01,0.02,-0.01
26.426490,-0.01,0.02,-0.02
26.429653,-0.01,0.02,-0.02
26.431346,-0.01,0.02,-0.02
26.434741,-0.01,0.02,-0.02
26.436528,-0.01,0.02,-0.02
26.439266,-0.01,0.02,-0.02
26.441518,-0.02,0.02,-0.02
26.444188,-0.02,0.02,-0.02
26.447056,-0.02,0.02,-0.02
26.450226,-0.02,0.02,-0.03
26.452526,-0.02,0.03,-0.03
26.453313,-0.02,0.03,-0.03
26.455980,-0.02,0.03,-0.03
26.459898,-0.02,0.04,-0.03
26.462026,-0.02,0.04,-0.03
26.463201,-0.03,0.03,-0.03
26.466426,-0.03,0.04,-0.03
26.468460,-0.03,0.04,-0.03
26.470854,-0.03,0.04,-0.03
26.475042,-0.03,0.04,-0.03
26.475472,-0.03,0.04,-0.03
26.479326,-0.03,0.04,-0.03
26.480656,-0.03,0.04,-0.03
26.483951,-0.03,0.04,-0.03
26.486355,-0.03,0.04,-0.03
26.489496,-0.03,0.04,-0.03
26.490631,-0.03,0.03,-0.03
26.494040,-0.03,0.03,-0.03
26.495909,-0.03,0.04,-0.03
26.497710,-0.03,0.03,-0.03
26.502211,-0.02,0.03,-0.03
26.503598,-0.02,0.03,-0.03
26.506597,-0.02,0.03,-0.02
26.507580,-0.02,0.03,-0.03
26.510336,-0.02,0.03,-0.03
26.513465,-0.02,0.03,-0.02
26.515812,-0.01,0.02,-0.02
26.521498,-0.01,0.02,-0.02
26.522407,-0.01,0.02,-0.02
26.523720,-0.01,0.02,-0.02
26.525438,-0.01,0.02,-0.02
26.527539,-0.01,0.03,-0.02
26.531047,-0.01,0.02,-0.02
26.538427,-0.00,0.02,-0.02
26.539465,-0.01,0.02,-0.02
26.539821,-0.00,0.02,-0.02
26.540774,-0.01,0.02,-0.02
26.542657,-0.01,0.02,-0.02
26.544450,-0.00,0.02,-0.02
26.547287,-0.01,0.02,-0.02
26.549680,-0.00,0.03,-0.02
26.553169,-0.00,0.03,-0.02
26.555198,-0.00,0.03,-0.02
26.557346,-0.00,0.03,-0.02
26.559553,-0.00,0.03,-0.02
26.561986,-0.00,0.03,-0.02
26.567021,-0.00,0.03,-0.02
26.567854,-0.01,0.04,-0.02
26.569706,-0.01,0.04,-0.02
26.572470,-0.01,0.04,-0.02
26.574586,-0.01,0.04,-0.02
26.576742,-0.01,0.04,-0.02
26.579875,-0.01,0.04,-0.02
26.584184,-0.01,0.04,-0.03
26.584929,-0.01,0.04,-0.03
26.586739,-0.01,0.04,-0.03
26.590220,-0.02,0.04,-0.03
26.593145,-0.02,0.04,-0.02
26.594153,-0.02,0.04,-0.02
26.600829,-0.02,0.04,-0.02
26.601653,-0.02,0.04,-0.02
26.602266,-0.02,0.04,-0.02
26.604036,-0.02,0.04,-0.02
26.606728,-0.02,0.04,-0.02
26.609407,-0.02,0.04,-0.02
26.611646,-0.02,0.05,-0.02
26.613779,-0.02,0.04,-0.02
26.623918,-0.02,0.04,-0.02
26.624682,-0.02,0.04,-0.02
26.625059,-0.03,0.04,-0.02
26.625420,-0.03,0.03,-0.02
26.627074,-0.03,0.04,-0.02
26.629776,-0.03,0.03,-0.02
26.634695,-0.03,0.04,-0.02
26.635513,-0.03,0.04,-0.02
26.637244,-0.03,0.03,-0.02
26.639422,-0.02,0.04,-0.02
26.641593,-0.02,0.04,-0.01
26.643433,-0.01,0.04,-0.01
26.645996,-0.01,0.04,-0.01
26.651095,-0.01,0.04,-0.02
26.651937,-0.00,0.04,-0.02
26.653428,-0.00,0.04,-0.02
26.655952,-0.00,0.03,-0.02
26.658522,-0.00,0.03,-0.02
26.661100,-0.00,0.03,-0.02
26.663954,-0.00,0.03,-0.02
26.667648,0.00,0.02,-0.02
26.670280,0.00,0.03,-0.02
26.671083,0.01,0.02,-0.02
26.673372,0.01,0.02,-0.02
26.675769,0.01,0.02,-0.02
26.678345,0.01,0.02,-0.02
26.680608,0.01,0.02,-0.01
26.684423,0.01,0.02,-0.01
26.686252,0.01,0.01,-0.01
26.688818,0.01,0.01,-0.01
26.690473,0.01,0.01,-0.01
26.693768,0.01,0.01,-0.01
26.695419,0.00,0.01,-0.01
26.701095,0.01,0.01,-0.01
26.702146,0.01,0.01,-0.01
26.704055,0.01,0.01,-0.01
26.705308,0.00,0.00,-0.01
26.709033,-0.00,0.01,-0.01
26.710337,0.00,0.00,-0.01
26.712707,-0.00,0.00,-0.00
26.722940,0.00,0.00,-0.01
26.723896,0.00,0.01,-0.01
26.724374,0.00,0.01,-0.01
26.724781,0.00,0.00,-0.00
26.726667,-0.00,0.01,-0.01
26.728590,-0.00,0.01,-0.01
26.730331,-0.00,0.01,-0.00
26.733327,-0.00,0.01,-0.00
26.735527,-0.00,0.01,-0.01
26.737464,-0.00,0.01,-0.01
26.742062,-0.00,0.01,-0.01
26.742519,-0.00,0.01,-0.01
26.744856,0.00,0.01,-0.01
26.748225,0.00,0.01,-0.01
26.750651,0.01,0.01,-0.02
26.753605,0.00,0.01,-0.01
26.755538,0.00,0.02,-0.02
26.757310,0.00,0.01,-0.02
26.760279,0.00,0.01,-0.02
26.762139,0.01,0.02,-0.02
26.765271,0.01,0.02,-0.02
26.767553,0.00,0.02,-0.02
26.770745,0.00,0.02,-0.02
26.771913,0.00,0.02,-0.02
26.775066,0.00,0.02,-0.02
26.776888,-0.00,0.02,-0.01
26.779659,-0.00,0.02,-0.01
26.782418,-0.00,0.02,-0.02
26.785167,-0.00,0.01,-0.01
26.788398,-0.01,0.02,-0.01
26.790071,-0.01,0.02,-0.01
26.791656,-0.01,0.02,-0.01
26.795474,-0.01,0.01,-0.01
26.796641,-0.01,0.01,-0.01
26.799971,-0.02,0.01,-0.01
26.803200,-0.02,0.02,-0.01
26.804031,-0.02,0.02,-0.01
26.807748,-0.02,0.02,-0.01
26.808962,-0.01,0.02,-0.01
26.811452,-0.02,0.02,-0.01
26.815180,-0.02,0.02,-0.01
26.823506,-0.02,0.02,-0.01
26.824184,-0.02,0.03,-0.01
26.824538,-0.02,0.03,-0.01
26.824864,-0.02,0.03,-0.01
26.828087,-0.02,0.03,-0.01
26.829389,-0.01,0.03,-0.01
26.832135,-0.01,0.03,-0.01
26.838726,-0.01,0.03,-0.01
26.839371,-0.01,0.03,-0.01
26.839716,-0.01,0.03,-0.01
26.842165,-0.01,0.03,-0.01
26.844347,-0.01,0.03,-0.01
26.846279,-0.01,0.03,-0.01
26.849170,-0.02,0.03,-0.01
26.851730,-0.02,0.03,-0.01
26.854405,-0.02,0.03,-0.01
26.856784,-0.02,0.03,-0.01
26.858388,-0.02,0.02,-0.01
26.861673,-0.02,0.02,-0.01
26.864504,-0.02,0.02,-0.00
26.867217,-0.02,0.02,-0.00
26.869566,-0.02,0.01,-0.01
26.871486,-0.03,0.01,-0.00
26.873324,-0.02,0.01,0.00
26.875731,-0.02,0.01,0.00
26.879050,-0.02,0.00,0.00
26.883177,-0.02,0.01,0.00
26.883796,-0.02,0.01,0.00
26.888560,-0.02,0.01,0.00
26.888991,-0.02,0.01,-0.00
26.890701,-0.01,0.00,-0.00
26.893420,-0.01,0.00,-0.00
26.896510,-0.01,0.00,-0.00
26.898493,-0.01,0.00,-0.00
26.901051,-0.00,0.01,-0.00
26.903145,-0.00,0.01,-0.00
26.906681,-0.00,0.00,-0.00
26.908948,-0.00,0.00,-0.00
26.910887,-0.00,-0.00,-0.00
26.912575,0.00,-0.00,-0.00
26.920658,0.01,-0.00,-0.01
26.921339,0.01,-0.00,-0.00
26.921693,0.01,-0.01,0.00
26.922725,0.01,-0.01,-0.01
26.926161,0.01,-0.01,-0.01
26.928083,0.01,-0.01,-0.01
26.930782,0.01,-0.01,-0.01
26.932864,0.02,-0.01,-0.01
26.934999,0.02,-0.01,-0.01
26.937457,0.02,-0.01,-0.01
26.939769,0.02,-0.00,-0.01
26.942581,0.02,-0.01,-0.01
26.946172,0.02,-0.01,-0.01
26.948772,0.02,-0.01,-0.01
26.949779,0.02,-0.01,-0.01
26.961103,0.02,-0.01,-0.01
26.961703,0.02,-0.01,-0.01
26.962189,0.02,-0.01,-0.01
26.962540,0.02,-0.01,-0.01
26.962893,0.01,-0.02,-0.01
26.965385,0.01,-0.02,-0.00
26.970218,0.01,-0.02,-0.00
26.970646,0.01,-0.02,0.00
26.971854,0.01,-0.02,-0.00
26.974643,0.01,-0.02,-0.00
26.977567,0.00,-0.02,0.00
26.979235,0.00,-0.02,0.00
26.981983,0.00,-0.02,0.00
26.985297,0.00,-0.02,0.00
26.987004,0.00,-0.02,0.00
26.989599,0.00,-0.02,0.00
26.991584,-0.00,-0.02,-0.00
26.994609,-0.00,-0.01,-0.00
26.998701,-0.00,-0.02,-0.00
26.999419,-0.00,-0.02,-0.00
27.001496,-0.00,-0.02,-0.00
27.004352,-0.01,-0.02,0.00
27.006615,-0.01,-0.01,0.00
27.008967,-0.01,-0.02,0.00
27.012173,-0.01,-0.02,0.00
27.014390,-0.01,-0.02,0.00
27.016293,-0.01,-0.02,0.00
27.018932,-0.01,-0.02,0.00
27.022014,-0.01,-0.02,-0.00
27.024036,-0.00,-0.02,-0.00
27.027029,0.00,-0.02,-0.00
27.029281,0.01,-0.02,-0.01
27.031296,0.01,-0.02,-0.01
27.033742,0.01,-0.02,-0.01
27.036589,0.01,-0.02,-0.01
27.038550,0.01,-0.02,-0.01
27.042074,0.02,-0.02,-0.00
27.044685,0.01,-0.02,-0.00
27.048808,0.02,-0.02,0.00
27.049522,0.02,-0.03,0.00
27.052158,0.02,-0.03,0.01
27.054494,0.02,-0.02,0.01
27.055848,0.02,-0.03,0.01
27.058481,0.02,-0.03,0.01
27.061672,0.02,-0.03,0.01
27.064915,0.02,-0.03,0.01
27.066563,0.02,-0.03,0.01
27.069102,0.02,-0.03,0.01
27.070944,0.02,-0.02,0.01
27.073132,0.02,-0.03,0.01
27.076775,0.02,-0.02,0.01
27.080371,0.02,-0.02,0.01
27.080769,0.02,-0.02,0.00
27.083377,0.01,-0.02,0.00
27.085610,0.01,-0.02,0.00
27.089177,0.00,-0.02,0.00
27.090360,0.00,-0.02,-0.00
27.094283,0.00,-0.02,0.00
27.096216,0.00,-0.02,0.00
27.101937,0.00,-0.02,0.00
27.102628,0.00,-0.02,0.00
27.103510,-0.00,-0.02,-0.00
27.106047,-0.00,-0.02,0.00
27.108845,-0.01,-0.02,0.00
27.111337,-0.01,-0.02,-0.00
27.112918,-0.01,-0.02,-0.00
27.116109,-0.01,-0.02,0.00
27.118105,-0.01,-0.03,0.00
27.121458,-0.01,-0.03,0.00
27.123929,-0.01,-0.03,0.00
27.125467,-0.00,-0.03,-0.00
27.127542,-0.00,-0.03,-0.00
27.130364,0.00,-0.03,-0.00
27.133535,0.00,-0.04,-0.00
27.134880,0.01,-0.03,-0.00
27.137623,0.01,-0.03,-0.00
27.139764,0.01,-0.03,-0.00
27.143947,0.02,-0.03,-0.00
27.146081,0.02,-0.03,-0.00
27.149462,0.02,-0.03,-0.00
27.150272,0.02,-0.03,-0.00
27.152771,0.02,-0.03,0.00
27.154621,0.02,-0.04,0.00
27.158161,0.03,-0.03,0.00
27.159804,0.03,-0.03,0.00
27.166458,0.03,-0.03,0.00
27.167119,0.03,-0.03,0.01
27.167535,0.02,-0.03,0.01
27.169570,0.02,-0.03,0.01
27.172521,0.02,-0.03,0.01
27.175403,0.02,-0.03,0.01
27.176725,0.02,-0.03,0.01
27.180430,0.01,-0.03,0.01
27.183757,0.02,-0.03,0.01
27.184602,0.01,-0.03,0.02
27.186935,0.01,-0.03,0.02
27.189134,0.01,-0.03,0.02
27.192641,0.01,-0.03,0.02
27.194644,0.01,-0.03,0.02
27.196993,0.01,-0.02,0.02
27.200676,0.00,-0.02,0.02
27.201980,0.00,-0.02,0.02
27.204510,0.00,-0.02,0.02
27.206589,-0.00,-0.01,0.02
27.208972,-0.00,-0.02,0.02
27.212556,-0.00,-0.02,0.02
27.219962,-0.00,-0.02,0.02
27.220653,-0.00,-0.01,0.02
27.221023,-0.00,-0.01,0.02
27.222270,-0.00,-0.01,0.02
27.225266,0.00,-0.01,0.02
27.226644,0.00,-0.01,0.01
27.229642,0.01,-0.01,0.01
27.231591,0.00,-0.01,0.02
27.234967,0.00,-0.01,0.01
27.236050,0.00,-0.01,0.01
27.239241,0.00,-0.01,0.02
27.241576,0.00,-0.01,0.01
27.243536,0.00,-0.02,0.01
27.249201,0.01,-0.02,0.01
27.250193,0.01,-0.02,0.01
27.251688,0.01,-0.02,0.01
27.253734,0.01,-0.02,0.01
27.256021,0.01,-0.02,0.01
27.258413,0.01,-0.02,0.01
27.260986,0.01,-0.02,0.01
27.264495,0.01,-0.02,0.01
27.266661,0.01,-0.02,0.01
27.268509,0.01,-0.02,0.01
27.270824,0.00,-0.03,0.01
27.273092,0.01,-0.03,0.01
27.276260,0.00,-0.03,0.01
27.278231,0.01,-0.03,0.02
27.281491,0.01,-0.03,0.01
27.283235,0.01,-0.03,0.01
27.286768,0.01,-0.03,0.02
27.287991,0.01,-0.04,0.02
27.290651,0.01,-0.04,0.01
27.293175,0.01,-0.04,0.01
27.298253,0.01,-0.04,0.01
27.299024,0.01,-0.04,0.02
27.300647,0.02,-0.04,0.02
27.303265,0.02,-0.04,0.02
27.305167,0.02,-0.04,0.01
27.307608,0.02,-0.04,0.01
27.310622,0.03,-0.04,0.02
27.321361,0.03,-0.04,0.02
27.322357,0.03,-0.04,0.02
27.322766,0.03,-0.04,0.02
27.323195,0.03,-0.05,0.02
27.323589,0.03,-0.04,0.02
27.325504,0.03,-0.04,0.02
27.327676,0.03,-0.04,0.02
27.332275,0.03,-0.04,0.02
27.333063,0.03,-0.04,0.02
27.335101,0.03,-0.04,0.02
27.337563,0.02,-0.04,0.02
27.340151,0.02,-0.04,0.02
27.342297,0.02,-0.04,0.02
27.344652,0.02,-0.04,0.02
27.347372,0.03,-0.04,0.02
27.351011,0.02,-0.04,0.02
27.352346,0.02,-0.03,0.02
27.354520,0.02,-0.03,0.02
27.357340,0.02,-0.03,0.02
27.359713,0.02,-0.03,0.02
27.363466,0.02,-0.03,0.02
27.364599,0.02,-0.03,0.02
27.366932,0.02,-0.03,0.02
27.369566,0.02,-0.03,0.02
27.372471,0.02,-0.03,0.02
27.374371,0.02,-0.03,0.02
27.376907,0.02,-0.03,0.02
27.380252,0.01,-0.03,0.02
27.382871,0.01,-0.03,0.02
27.385039,0.01,-0.03,0.02
27.386692,0.01,-0.03,0.02
27.389632,0.01,-0.03,0.02
27.391580,0.01,-0.03,0.02
27.394188,0.01,-0.03,0.02
27.397794,0.01,-0.02,0.02
27.400104,0.01,-0.02,0.02
27.402175,0.01,-0.02,0.02
27.403968,0.01,-0.02,0.01
27.407041,0.01,-0.02,0.02
27.408950,0.01,-0.02,0.01
27.412483,0.01,-0.02,0.01
27.421129,0.01,-0.02,0.01
27.421890,0.01,-0.02,0.01
27.422286,0.01,-0.02,0.01
27.422645,0.01,-0.02,0.01
27.424562,0.01,-0.02,0.01
27.426402,0.01,-0.02,0.01
27.435700,0.01,-0.01,0.01
27.436305,0.01,-0.01,0.01
27.436546,0.01,-0.01,0.01
27.436781,0.01,-0.01,0.01
27.438695,0.01,-0.01,0.00
27.441123,0.01,-0.01,0.01
27.443342,0.01,-0.01,0.01
27.446622,0.01,-0.00,0.01
27.448505,0.01,-0.00,0.00
